Time(s),COMMAND,RES,%CPU,%MEM
20.9,ksoftirqd/1,0,15.0,0.0
21.0,Suricata-Main,45960,75.0,2.3
21.0,ksoftirqd/1,0,15.0,0.0
21.0,top,3772,15.0,0.2
21.1,Suricata-Main,45960,80.0,2.3
21.1,top,3736,25.0,0.2
21.1,ksoftirqd/1,0,5.0,0.0
21.2,Suricata-Main,45960,71.4,2.3
21.2,top,3736,19.0,0.2
21.2,ksoftirqd/1,0,4.8,0.0
21.3,Suricata-Main,45960,81.0,2.3
21.3,top,3772,19.0,0.2
21.3,ksoftirqd/1,0,14.3,0.0
21.4,Suricata-Main,45960,75.0,2.3
21.4,ksoftirqd/1,0,10.0,0.0
21.4,top,3648,10.0,0.2
21.5,Suricata-Main,45960,85.0,2.3
21.5,top,3748,20.0,0.2
21.5,ksoftirqd/1,0,15.0,0.0
21.6,Suricata-Main,45960,52.4,2.3
21.6,top,3632,19.0,0.2
21.6,ksoftirqd/1,0,14.3,0.0
21.7,Suricata-Main,45960,55.0,2.3
21.7,ksoftirqd/1,0,15.0,0.0
21.7,top,3796,10.0,0.2
21.8,Suricata-Main,45960,76.2,2.3
21.8,top,3796,23.8,0.2
21.8,ksoftirqd/1,0,9.5,0.0
21.9,Suricata-Main,45960,77.3,2.3
