Time(s),COMMAND,RES,%CPU,%MEM
12.1,Suricata-Main,45788,75.0,2.3
12.1,awk,3124,20.0,0.2
12.1,ksoftirqd/0,0,15.0,0.0
12.2,Suricata-Main,45788,110.0,2.3
12.2,top,3756,60.0,0.2
12.2,ksoftirqd/0,0,5.0,0.0
12.3,Suricata-Main,45788,48.5,2.3
12.3,ksoftirqd/0,0,12.1,0.0
12.3,top,3752,9.1,0.2
12.4,Suricata-Main,45788,75.0,2.3
12.4,top,3772,10.0,0.2
12.4,ksoftirqd/0,0,5.0,0.0
12.5,Suricata-Main,45788,85.7,2.3
12.5,top,3616,19.0,0.2
12.5,ksoftirqd/0,0,9.5,0.0
12.6,Suricata-Main,45788,86.4,2.3
12.6,top,3752,18.2,0.2
12.6,ksoftirqd/0,0,9.1,0.0
12.7,Suricata-Main,45788,85.0,2.3
12.7,top,3804,20.0,0.2
12.7,awk,3120,10.0,0.2
12.8,Suricata-Main,45788,71.4,2.3
12.8,top,3720,14.3,0.2
12.8,awk,3152,9.5,0.2
12.9,Suricata-Main,45788,78.9,2.3
12.9,top,3732,21.1,0.2
12.9,ksoftirqd/0,0,5.3,0.0
13.0,Suricata-Main,45788,65.4,2.3
13.0,ksoftirqd/0,0,11.5,0.0
13.0,top,3752,11.5,0.2
13.1,Suricata-Main,45788,55.6,2.3
13.1,top,3616,33.3,0.2
13.1,awk,2936,33.3,0.1
13.2,Suricata-Main,45788,70.0,2.3
13.2,top,3776,20.0,0.2
13.2,ksoftirqd/0,0,5.0,0.0
13.3,Suricata-Main,45788,94.7,2.3
13.3,top,3784,15.8,0.2
13.3,ksoftirqd/0,0,10.5,0.0
13.4,Suricata-Main,45788,130.0,2.3
13.4,top,3792,65.0,0.2
13.4,awk,3068,25.0,0.2
13.5,Suricata-Main,45788,75.0,2.3
13.5,top,3788,20.0,0.2
13.5,ksoftirqd/0,0,10.0,0.0
13.6,Suricata-Main,45788,55.0,2.3
13.6,top,3744,15.0,0.2
13.6,ksoftirqd/0,0,10.0,0.0
13.7,Suricata-Main,45788,125.0,2.3
13.7,top,3804,50.0,0.2
13.7,ksoftirqd/0,0,5.0,0.0
13.8,Suricata-Main,45788,80.0,2.3
13.8,top,3748,20.0,0.2
13.8,ksoftirqd/0,0,5.0,0.0
13.9,Suricata-Main,45788,84.2,2.3
13.9,top,3748,15.8,0.2
13.9,ksoftirqd/0,0,10.5,0.0
14.0,Suricata-Main,45788,48.4,2.3
14.0,top,3792,12.9,0.2
14.0,ksoftirqd/0,0,3.2,0.0
14.1,Suricata-Main,45788,78.9,2.3
14.1,top,3736,21.1,0.2
14.1,ksoftirqd/0,0,5.3,0.0
14.2,Suricata-Main,45788,63.2,2.3
14.2,top,3708,10.5,0.2
14.2,ksoftirqd/0,0,5.3,0.0
14.3,Suricata-Main,45788,71.4,2.3
14.3,top,3788,14.3,0.2
14.3,ksoftirqd/0,0,4.8,0.0
14.4,Suricata-Main,45788,95.0,2.3
14.4,top,3768,35.0,0.2
14.4,ksoftirqd/0,0,5.0,0.0
14.5,Suricata-Main,45788,73.7,2.3
14.5,top,3668,15.8,0.2
14.5,ksoftirqd/0,0,5.3,0.0
14.6,Suricata-Main,45788,73.7,2.3
14.6,top,3624,15.8,0.2
14.6,ksoftirqd/0,0,5.3,0.0
14.7,Suricata-Main,45788,68.4,2.3
14.7,top,3804,21.1,0.2
14.7,ksoftirqd/0,0,5.3,0.0
14.8,Suricata-Main,45788,76.2,2.3
14.8,top,3768,14.3,0.2
14.8,ksoftirqd/0,0,4.8,0.0
14.9,Suricata-Main,45788,68.4,2.3
14.9,head,1020,15.8,0.1
14.9,top,3632,10.5,0.2
15.0,Suricata-Main,45788,63.2,2.3
15.0,top,3804,15.8,0.2
15.0,ksoftirqd/0,0,5.3,0.0
15.1,Suricata-Main,45788,73.7,2.3
15.1,ksoftirqd/0,0,10.5,0.0
15.1,top,3700,10.5,0.2
15.2,Suricata-Main,45788,115.0,2.3
15.2,top,3736,50.0,0.2
15.2,ksoftirqd/0,0,10.0,0.0
15.3,Suricata-Main,45788,73.7,2.3
15.3,top,3612,10.5,0.2
15.3,ksoftirqd/0,0,5.3,0.0
15.4,Suricata-Main,45788,70.0,2.3
15.4,top,3628,15.0,0.2
15.4,ksoftirqd/0,0,5.0,0.0
15.5,Suricata-Main,45788,68.4,2.3
15.5,top,3760,15.8,0.2
15.5,ksoftirqd/0,0,10.5,0.0
15.6,Suricata-Main,45788,65.0,2.3
15.6,awk,3060,25.0,0.2
15.6,top,3788,20.0,0.2
15.7,Suricata-Main,45788,84.2,2.3
15.7,top,3760,21.1,0.2
15.7,ksoftirqd/0,0,5.3,0.0
15.8,Suricata-Main,45788,73.7,2.3
15.8,top,3620,10.5,0.2
15.8,ksoftirqd/0,0,5.3,0.0
15.9,Suricata-Main,45788,81.0,2.3
15.9,top,3780,19.0,0.2
15.9,awk,2976,19.0,0.1
16.0,Suricata-Main,45788,72.0,2.3
16.0,top,3740,36.0,0.2
16.0,ksoftirqd/0,0,12.0,0.0
16.1,Suricata-Main,45788,100.0,2.3
16.1,top,3808,26.3,0.2
16.1,ksoftirqd/0,0,10.5,0.0
16.2,Suricata-Main,45788,62.5,2.3
16.2,top,3752,16.7,0.2
16.2,ksoftirqd/0,0,4.2,0.0
16.3,Suricata-Main,45788,73.7,2.3
16.3,awk,3120,26.3,0.2
16.3,top,3796,15.8,0.2
16.4,Suricata-Main,45788,84.2,2.3
16.4,top,3804,15.8,0.2
16.4,ksoftirqd/0,0,10.5,0.0
16.5,Suricata-Main,45788,95.0,2.3
16.5,top,3768,35.0,0.2
16.5,awk,3092,25.0,0.2
16.6,Suricata-Main,45788,95.0,2.3
16.6,top,3768,35.0,0.2
16.6,ksoftirqd/0,0,5.0,0.0
16.7,awk,3092,100.0,0.2
16.7,Suricata-Main,45788,84.2,2.3
16.7,top,3796,15.8,0.2
16.8,Suricata-Main,45788,78.9,2.3
16.8,awk,3116,26.3,0.2
16.8,top,3768,15.8,0.2
16.9,Suricata-Main,45788,70.0,2.3
16.9,awk,3092,20.0,0.2
16.9,top,3620,15.0,0.2
17.0,Suricata-Main,45788,73.7,2.3
17.0,top,3788,15.8,0.2
17.0,awk,3196,15.8,0.2
17.1,Suricata-Main,45788,54.2,2.3
17.1,ksoftirqd/0,0,12.5,0.0
17.1,top,3804,12.5,0.2
17.2,Suricata-Main,45788,63.2,2.3
17.2,top,3696,21.1,0.2
17.2,awk,2960,21.1,0.1
17.3,Suricata-Main,45788,78.9,2.3
17.3,top,3772,15.8,0.2
17.3,ksoftirqd/0,0,10.5,0.0
17.4,Suricata-Main,45788,68.4,2.3
17.4,top,3796,10.5,0.2
17.4,ksoftirqd/0,0,5.3,0.0
17.5,Suricata-Main,45788,61.9,2.3
17.5,awk,3060,38.1,0.2
17.5,ksoftirqd/0,0,19.0,0.0
17.6,Suricata-Main,45788,70.0,2.3
17.6,top,3792,15.0,0.2
17.6,ksoftirqd/0,0,10.0,0.0
17.7,Suricata-Main,45788,60.9,2.3
17.7,top,3780,13.0,0.2
17.7,ksoftirqd/0,0,8.7,0.0
17.8,Suricata-Main,45788,68.4,2.3
17.8,top,3736,15.8,0.2
17.8,ksoftirqd/0,0,10.5,0.0
17.9,Suricata-Main,45788,70.0,2.3
17.9,awk,3120,20.0,0.2
17.9,top,3596,15.0,0.2
18.0,Suricata-Main,45788,78.9,2.3
18.0,top,3632,15.8,0.2
18.0,ksoftirqd/0,0,5.3,0.0
18.1,Suricata-Main,45788,75.0,2.3
18.1,top,3872,15.0,0.2
18.1,ksoftirqd/0,0,10.0,0.0
18.2,Suricata-Main,45788,80.0,2.3
18.2,top,3776,20.0,0.2
18.2,awk,3108,10.0,0.2
18.3,Suricata-Main,45788,75.0,2.3
18.3,top,3704,10.0,0.2
18.3,awk,3116,10.0,0.2
18.4,Suricata-Main,45788,73.7,2.3
18.4,top,3740,21.1,0.2
18.4,awk,3132,21.1,0.2
18.5,Suricata-Main,45788,75.0,2.3
18.5,top,3752,15.0,0.2
18.5,ksoftirqd/0,0,10.0,0.0
18.6,Suricata-Main,45788,89.5,2.3
18.6,top,3756,36.8,0.2
18.6,systemd,12400,0.0,0.6
18.7,Suricata-Main,45788,73.7,2.3
18.7,top,3620,21.1,0.2
18.7,ksoftirqd/0,0,5.3,0.0
18.8,Suricata-Main,45788,56.0,2.3
18.8,top,3772,12.0,0.2
18.8,ksoftirqd/0,0,8.0,0.0
18.9,Suricata-Main,45788,73.7,2.3
18.9,top,3740,15.8,0.2
18.9,ksoftirqd/0,0,5.3,0.0
19.0,Suricata-Main,45788,52.6,2.3
19.0,awk,3124,47.4,0.2
19.0,top,3780,15.8,0.2
