Time(s),COMMAND,RES,%CPU,%MEM
10.4,rcu_sched,0,4.3,0.0
10.4,systemd-udevd,6396,4.3,0.3
10.5,top,3680,22.7,0.2
10.5,systemd,12348,0.0,0.6
10.5,kthreadd,0,0.0,0.0
10.6,top,3772,27.3,0.2
10.6,systemd,12348,0.0,0.6
10.6,kthreadd,0,0.0,0.0
10.7,top,3692,19.0,0.2
10.7,systemd,12348,0.0,0.6
10.7,kthreadd,0,0.0,0.0
10.8,awk,3124,26.3,0.2
10.8,top,3748,10.5,0.2
10.8,systemd,12348,0.0,0.6
10.9,top,3768,22.7,0.2
10.9,systemd,12348,0.0,0.6
10.9,kthreadd,0,0.0,0.0
11.0,top,3748,20.0,0.2
11.0,awk,3120,10.0,0.2
11.0,head,1036,5.0,0.1
11.1,top,3760,28.6,0.2
11.1,systemd,12348,0.0,0.6
11.1,kthreadd,0,0.0,0.0
11.2,top,3768,18.2,0.2
11.2,ksoftirqd/0,0,4.5,0.0
11.2,systemd,12348,0.0,0.6
11.3,top,3764,22.7,0.2
11.3,ksoftirqd/0,0,4.5,0.0
11.3,systemd,12348,0.0,0.6
11.4,top,3872,25.0,0.2
11.4,ksoftirqd/0,0,4.2,0.0
11.4,systemd,12348,0.0,0.6
11.5,top,3592,23.8,0.2
11.5,systemd,12348,0.0,0.6
11.5,kthreadd,0,0.0,0.0
11.6,top,3784,18.2,0.2
11.6,systemd,12348,0.0,0.6
11.6,kthreadd,0,0.0,0.0
11.7,top,3800,14.3,0.2
11.7,systemd,12348,0.0,0.6
11.7,kthreadd,0,0.0,0.0
11.8,top,3624,15.0,0.2
11.8,ksoftirqd/0,0,5.0,0.0
11.8,awk,3152,5.0,0.2
11.9,top,3748,21.1,0.2
11.9,awk,3156,21.1,0.2
11.9,fwupd,80396,5.3,4.0
12.0,top,3756,14.3,0.2
12.0,systemd,12348,0.0,0.6
12.0,kthreadd,0,0.0,0.0
12.1,top,3796,15.0,0.2
12.1,awk,3176,10.0,0.2
12.1,ksoftirqd/0,0,5.0,0.0
12.2,top,3768,27.3,0.2
12.2,systemd,12348,0.0,0.6
12.2,kthreadd,0,0.0,0.0
12.3,awk,3136,26.3,0.2
12.3,top,3808,10.5,0.2
12.3,head,1024,5.3,0.1
12.4,top,3684,22.7,0.2
12.4,systemd,12348,0.0,0.6
12.4,kthreadd,0,0.0,0.0
12.5,top,3772,22.7,0.2
12.5,systemd,12348,0.0,0.6
12.5,kthreadd,0,0.0,0.0
12.6,awk,3108,21.1,0.2
12.6,top,3776,15.8,0.2
12.6,systemd,12348,0.0,0.6
12.7,awk,3160,15.8,0.2
12.7,head,1004,15.8,0.0
12.7,top,3764,10.5,0.2
12.8,top,3800,26.1,0.2
12.8,rcu_sched,0,4.3,0.0
12.8,kworker/1:0-events,0,4.3,0.0
12.9,top,3792,20.0,0.2
12.9,awk,3060,15.0,0.2
12.9,ksoftirqd/0,0,5.0,0.0
13.0,top,3612,15.0,0.2
13.0,awk,3124,10.0,0.2
13.0,systemd,12348,0.0,0.6
13.1,awk,2948,26.3,0.1
13.1,top,3784,15.8,0.2
13.1,multipathd,27240,5.3,1.4
13.2,top,3676,20.8,0.2
13.2,systemd,12348,0.0,0.6
13.2,kthreadd,0,0.0,0.0
13.3,top,3752,25.0,0.2
13.3,systemd,12348,0.0,0.6
13.3,kthreadd,0,0.0,0.0
13.4,top,3752,20.0,0.2
13.4,systemd,12348,0.0,0.6
13.4,kthreadd,0,0.0,0.0
13.5,top,3776,21.7,0.2
13.5,systemd,12348,0.0,0.6
13.5,kthreadd,0,0.0,0.0
13.6,top,3772,18.2,0.2
13.6,systemd,12348,0.0,0.6
13.6,kthreadd,0,0.0,0.0
13.7,top,3800,29.2,0.2
13.7,systemd,12348,0.0,0.6
13.7,kthreadd,0,0.0,0.0
13.8,awk,3160,20.0,0.2
13.8,top,3744,15.0,0.2
13.8,head,1008,10.0,0.1
13.9,top,3804,26.1,0.2
13.9,systemd,12348,0.0,0.6
13.9,kthreadd,0,0.0,0.0
14.0,top,3664,21.1,0.2
14.0,awk,3108,15.8,0.2
14.0,head,1056,5.3,0.1
14.1,top,3632,20.8,0.2
14.1,systemd,12348,0.0,0.6
14.1,kthreadd,0,0.0,0.0
14.2,top,3756,9.5,0.2
14.2,awk,3096,4.8,0.2
14.2,systemd,12348,0.0,0.6
14.3,top,3764,15.8,0.2
14.3,awk,3168,10.5,0.2
14.3,head,1056,5.3,0.1
14.4,top,3768,16.7,0.2
14.4,awk,3096,16.7,0.2
14.4,head,1092,11.1,0.1
14.5,top,3688,28.6,0.2
14.5,systemd,12348,0.0,0.6
14.5,kthreadd,0,0.0,0.0
14.6,top,3800,21.7,0.2
14.6,systemd,12348,0.0,0.6
14.6,kthreadd,0,0.0,0.0
14.7,top,3808,20.0,0.2
14.7,awk,3060,20.0,0.2
14.7,head,1044,10.0,0.1
14.8,awk,3068,21.1,0.2
14.8,top,3764,15.8,0.2
14.8,ksoftirqd/0,0,5.3,0.0
14.9,top,3756,22.7,0.2
14.9,systemd,12348,0.0,0.6
14.9,kthreadd,0,0.0,0.0
15.0,top,3752,20.0,0.2
15.0,awk,3144,15.0,0.2
15.0,systemd,12348,0.0,0.6
15.1,top,3768,9.5,0.2
15.1,systemd,12348,0.0,0.6
15.1,kthreadd,0,0.0,0.0
15.2,top,3756,25.0,0.2
15.2,systemd,12348,0.0,0.6
15.2,kthreadd,0,0.0,0.0
15.3,top,3796,15.0,0.2
15.3,systemd,12348,0.0,0.6
15.3,kthreadd,0,0.0,0.0
15.4,top,3868,19.0,0.2
15.4,multipathd,27240,4.8,1.4
15.4,kworker/u4:3-events_unbound,0,4.8,0.0
15.5,top,3700,26.1,0.2
15.5,systemd,12348,0.0,0.6
15.5,kthreadd,0,0.0,0.0
15.6,top,3776,15.8,0.2
15.6,awk,3152,10.5,0.2
15.6,systemd,12348,0.0,0.6
15.7,top,3772,19.0,0.2
15.7,systemd,12348,0.0,0.6
15.7,kthreadd,0,0.0,0.0
15.8,top,3800,15.0,0.2
15.8,awk,3196,10.0,0.2
15.8,systemd,12348,0.0,0.6
15.9,top,3588,17.4,0.2
15.9,systemd,12348,0.0,0.6
15.9,kthreadd,0,0.0,0.0
16.0,top,3680,18.2,0.2
16.0,systemd,12348,0.0,0.6
16.0,kthreadd,0,0.0,0.0
16.1,top,3784,22.7,0.2
16.1,systemd,12348,0.0,0.6
16.1,kthreadd,0,0.0,0.0
16.2,top,3676,21.7,0.2
16.2,ksoftirqd/0,0,4.3,0.0
16.2,systemd,12348,0.0,0.6
16.3,top,3680,10.0,0.2
16.3,awk,3108,10.0,0.2
16.3,systemd,12348,0.0,0.6
16.4,top,3628,21.7,0.2
16.4,ksoftirqd/0,0,4.3,0.0
16.4,systemd,12348,0.0,0.6
16.5,top,3772,18.2,0.2
16.5,systemd,12348,0.0,0.6
16.5,kthreadd,0,0.0,0.0
16.6,top,3632,22.7,0.2
16.6,systemd,12348,0.0,0.6
16.6,kthreadd,0,0.0,0.0
16.7,top,3804,23.8,0.2
16.7,rcu_sched,0,4.8,0.0
16.7,systemd,12348,0.0,0.6
16.8,awk,3196,20.0,0.2
16.8,top,3736,15.0,0.2
16.8,ksoftirqd/0,0,5.0,0.0
16.9,top,3872,23.8,0.2
16.9,packagekitd,15476,4.8,0.8
16.9,systemd,12348,0.0,0.6
17.0,top,3788,18.2,0.2
17.0,systemd,12348,0.0,0.6
17.0,kthreadd,0,0.0,0.0
17.1,top,3700,22.7,0.2
17.1,systemd,12348,0.0,0.6
17.1,kthreadd,0,0.0,0.0
17.2,top,3624,15.0,0.2
17.2,awk,3160,5.0,0.2
17.2,systemd,12348,0.0,0.6
17.3,awk,3120,22.2,0.2
17.3,top,3812,16.7,0.2
17.3,head,996,5.6,0.0
17.4,top,3696,27.3,0.2
17.4,systemd,12348,0.0,0.6
17.4,kthreadd,0,0.0,0.0
17.5,top,3572,22.7,0.2
17.5,systemd,12348,0.0,0.6
17.5,kthreadd,0,0.0,0.0
17.6,awk,3172,21.1,0.2
17.6,top,3744,15.8,0.2
17.6,systemd,12348,0.0,0.6
17.7,top,3780,22.7,0.2
17.7,systemd,12348,0.0,0.6
17.7,kthreadd,0,0.0,0.0
17.8,awk,3124,26.3,0.2
17.8,top,3768,21.1,0.2
17.8,rcu_sched,0,5.3,0.0
17.9,top,3792,27.3,0.2
17.9,systemd,12348,0.0,0.6
17.9,kthreadd,0,0.0,0.0
18.0,top,3804,26.1,0.2
18.0,systemd,12348,0.0,0.6
18.0,kthreadd,0,0.0,0.0
18.1,top,3768,26.1,0.2
18.1,ksoftirqd/1,0,4.3,0.0
18.1,systemd,12348,0.0,0.6
18.2,top,3760,26.1,0.2
