Time(s),COMMAND,RES,%CPU,%MEM
8.4,ksoftirqd/0,0,8.7,0.0
8.5,Suricata-Main,47908,71.4,2.4
8.5,top,3760,9.5,0.2
8.5,ksoftirqd/0,0,4.8,0.0
8.6,Suricata-Main,47908,78.9,2.4
8.6,top,3812,26.3,0.2
8.6,ksoftirqd/0,0,15.8,0.0
8.7,Suricata-Main,47908,73.7,2.4
8.7,top,3688,15.8,0.2
8.7,ksoftirqd/0,0,5.3,0.0
8.8,Suricata-Main,47908,75.0,2.4
8.8,top,3772,15.0,0.2
8.8,ksoftirqd/0,0,10.0,0.0
8.9,Suricata-Main,47908,78.9,2.4
8.9,top,3768,15.8,0.2
8.9,ksoftirqd/0,0,5.3,0.0
9.0,Suricata-Main,47908,75.0,2.4
9.0,top,3772,15.0,0.2
9.0,head,1044,15.0,0.1
9.1,Suricata-Main,47908,73.7,2.4
9.1,top,3772,21.1,0.2
9.1,awk,3104,10.5,0.2
9.2,Suricata-Main,47908,84.2,2.4
9.2,top,3756,21.1,0.2
9.2,ksoftirqd/0,0,5.3,0.0
9.3,Suricata-Main,47908,68.2,2.4
9.3,top,3632,13.6,0.2
9.3,ksoftirqd/0,0,9.1,0.0
9.4,Suricata-Main,47908,63.6,2.4
9.4,top,3760,13.6,0.2
9.4,ksoftirqd/0,0,9.1,0.0
9.5,Suricata-Main,47908,90.0,2.4
9.5,top,3684,20.0,0.2
9.5,ksoftirqd/0,0,10.0,0.0
9.6,Suricata-Main,47908,73.7,2.4
9.6,awk,3108,21.1,0.2
9.6,top,3692,15.8,0.2
9.7,Suricata-Main,47908,100.0,2.4
9.7,top,3680,35.0,0.2
9.7,ksoftirqd/0,0,5.0,0.0
9.8,udisksd,12232,61.9,0.6
9.8,Suricata-Main,47908,57.1,2.4
9.8,top,3704,19.0,0.2
9.9,Suricata-Main,47908,77.3,2.4
9.9,top,3808,18.2,0.2
9.9,ksoftirqd/0,0,9.1,0.0
10.0,Suricata-Main,47908,73.7,2.4
10.0,top,3696,15.8,0.2
10.0,ksoftirqd/0,0,10.5,0.0
10.1,Suricata-Main,47908,71.4,2.4
10.1,top,3800,19.0,0.2
10.1,ksoftirqd/0,0,9.5,0.0
10.2,Suricata-Main,47908,85.0,2.4
10.2,top,3680,15.0,0.2
10.2,ksoftirqd/0,0,5.0,0.0
10.3,Suricata-Main,47908,75.0,2.4
10.3,top,3628,10.0,0.2
10.3,awk,3132,10.0,0.2
10.4,Suricata-Main,47908,75.0,2.4
10.4,top,3620,10.0,0.2
10.4,ksoftirqd/0,0,5.0,0.0
10.5,Suricata-Main,47908,85.0,2.4
10.5,top,3792,20.0,0.2
10.5,ksoftirqd/0,0,10.0,0.0
10.6,Suricata-Main,47908,77.3,2.4
10.6,top,3872,18.2,0.2
10.6,ksoftirqd/0,0,9.1,0.0
10.7,Suricata-Main,47908,70.0,2.4
10.7,top,3692,20.0,0.2
10.7,ksoftirqd/0,0,10.0,0.0
10.8,Suricata-Main,47908,75.0,2.4
10.8,top,3792,20.0,0.2
10.8,ksoftirqd/0,0,10.0,0.0
10.9,Suricata-Main,47908,58.3,2.4
10.9,top,3796,12.5,0.2
10.9,ksoftirqd/0,0,8.3,0.0
11.0,Suricata-Main,47908,75.0,2.4
11.0,top,3804,15.0,0.2
11.0,ksoftirqd/0,0,10.0,0.0
11.1,Suricata-Main,47908,80.0,2.4
11.1,top,3656,15.0,0.2
11.1,ksoftirqd/0,0,10.0,0.0
11.2,Suricata-Main,47908,73.7,2.4
11.2,top,3752,15.8,0.2
11.2,ksoftirqd/0,0,10.5,0.0
11.3,Suricata-Main,47908,75.0,2.4
11.3,top,3776,20.0,0.2
11.3,ksoftirqd/0,0,10.0,0.0
11.4,Suricata-Main,47908,85.0,2.4
11.4,top,3628,20.0,0.2
11.4,ksoftirqd/0,0,10.0,0.0
11.5,Suricata-Main,47908,80.0,2.4
11.5,top,3736,15.0,0.2
11.5,ksoftirqd/0,0,5.0,0.0
11.6,Suricata-Main,47908,70.0,2.4
11.6,top,3792,15.0,0.2
11.6,ksoftirqd/0,0,10.0,0.0
11.7,Suricata-Main,47908,80.0,2.4
11.7,top,3676,15.0,0.2
11.7,ksoftirqd/0,0,10.0,0.0
11.8,Suricata-Main,47908,75.0,2.4
