Time(s),COMMAND,RES,%CPU,%MEM
10.5,ksoftirqd/0,0,73.9,0.0
10.5,Suricata-Main,45788,65.2,2.3
10.5,top,3868,13.0,0.2
10.6,ksoftirqd/0,0,76.9,0.0
10.6,Suricata-Main,45788,50.0,2.3
10.6,top,3616,15.4,0.2
10.7,ksoftirqd/0,0,75.0,0.0
10.7,Suricata-Main,45788,70.0,2.3
10.7,top,3676,20.0,0.2
10.8,ksoftirqd/0,0,73.7,0.0
10.8,Suricata-Main,45788,68.4,2.3
10.8,top,3612,15.8,0.2
10.9,ksoftirqd/0,0,78.9,0.0
10.9,Suricata-Main,45788,68.4,2.3
10.9,top,3756,21.1,0.2
11.0,ksoftirqd/0,0,78.9,0.0
11.0,Suricata-Main,45788,73.7,2.3
11.0,top,3756,15.8,0.2
11.1,ksoftirqd/0,0,71.4,0.0
11.1,Suricata-Main,45788,61.9,2.3
11.1,top,3772,14.3,0.2
11.2,ksoftirqd/0,0,73.1,0.0
11.2,Suricata-Main,45788,46.2,2.3
11.2,top,3788,11.5,0.2
11.3,ksoftirqd/0,0,73.1,0.0
11.3,Suricata-Main,45788,50.0,2.3
11.3,top,3708,11.5,0.2
11.4,ksoftirqd/0,0,70.8,0.0
11.4,Suricata-Main,45788,54.2,2.3
11.4,top,3724,12.5,0.2
11.5,ksoftirqd/0,0,70.0,0.0
11.5,Suricata-Main,45788,65.0,2.3
11.5,top,3732,20.0,0.2
11.6,ksoftirqd/0,0,72.0,0.0
11.6,Suricata-Main,45788,68.0,2.3
11.6,top,3812,16.0,0.2
11.7,ksoftirqd/0,0,66.7,0.0
11.7,Suricata-Main,45788,52.4,2.3
11.7,top,3788,14.3,0.2
11.8,ksoftirqd/0,0,79.2,0.0
11.8,Suricata-Main,45788,50.0,2.3
11.8,top,3800,12.5,0.2
11.9,ksoftirqd/0,0,74.1,0.0
11.9,Suricata-Main,45788,48.1,2.3
11.9,top,3736,14.8,0.2
12.0,ksoftirqd/0,0,73.1,0.0
12.0,Suricata-Main,45788,53.8,2.3
12.0,top,3768,11.5,0.2
12.1,ksoftirqd/0,0,69.6,0.0
12.1,Suricata-Main,45788,52.2,2.3
12.1,top,3756,13.0,0.2
12.2,ksoftirqd/0,0,73.1,0.0
12.2,Suricata-Main,45788,50.0,2.3
12.2,top,3744,15.4,0.2
12.3,ksoftirqd/0,0,80.0,0.0
12.3,Suricata-Main,45788,43.3,2.3
12.3,top,3744,16.7,0.2
12.4,ksoftirqd/0,0,71.4,0.0
12.4,Suricata-Main,45788,61.9,2.3
12.4,top,3688,19.0,0.2
12.5,ksoftirqd/0,0,78.9,0.0
12.5,Suricata-Main,45788,63.2,2.3
12.5,top,3676,15.8,0.2
12.6,ksoftirqd/0,0,76.0,0.0
12.6,Suricata-Main,45788,52.0,2.3
12.6,top,3808,16.0,0.2
12.7,ksoftirqd/0,0,72.0,0.0
12.7,Suricata-Main,45788,56.0,2.3
12.7,top,3796,16.0,0.2
12.8,ksoftirqd/0,0,69.2,0.0
12.8,Suricata-Main,45788,50.0,2.3
12.8,top,3812,11.5,0.2
12.9,ksoftirqd/0,0,68.2,0.0
12.9,Suricata-Main,45788,63.6,2.3
12.9,top,3764,18.2,0.2
13.0,ksoftirqd/0,0,75.0,0.0
13.0,Suricata-Main,45788,58.3,2.3
13.0,top,3808,12.5,0.2
13.1,ksoftirqd/0,0,72.4,0.0
13.1,Suricata-Main,45788,44.8,2.3
13.1,top,3584,10.3,0.2
13.2,ksoftirqd/0,0,69.2,0.0
13.2,Suricata-Main,45788,57.7,2.3
13.2,top,3592,11.5,0.2
13.3,ksoftirqd/0,0,68.2,0.0
13.3,Suricata-Main,45788,59.1,2.3
13.3,top,3672,13.6,0.2
13.4,ksoftirqd/0,0,82.6,0.0
13.4,Suricata-Main,45788,56.5,2.3
13.4,top,3736,13.0,0.2
13.5,ksoftirqd/0,0,76.9,0.0
13.5,Suricata-Main,45788,53.8,2.3
13.5,top,3744,15.4,0.2
13.6,ksoftirqd/0,0,79.2,0.0
13.6,Suricata-Main,45788,58.3,2.3
13.6,top,3700,16.7,0.2
13.7,ksoftirqd/0,0,72.0,0.0
13.7,Suricata-Main,45788,52.0,2.3
13.7,top,3704,12.0,0.2
13.8,ksoftirqd/0,0,73.7,0.0
13.8,Suricata-Main,45788,63.2,2.3
13.8,top,3752,15.8,0.2
13.9,ksoftirqd/0,0,73.1,0.0
13.9,Suricata-Main,45788,57.7,2.3
13.9,top,3704,11.5,0.2
14.0,ksoftirqd/0,0,80.8,0.0
14.0,Suricata-Main,45788,50.0,2.3
14.0,top,3772,7.7,0.2
14.1,ksoftirqd/0,0,70.8,0.0
14.1,Suricata-Main,45788,50.0,2.3
14.1,top,3752,12.5,0.2
14.2,ksoftirqd/0,0,69.2,0.0
14.2,Suricata-Main,45788,50.0,2.3
14.2,top,3752,11.5,0.2
14.3,ksoftirqd/0,0,72.7,0.0
