Time(s),COMMAND,RES,%CPU,%MEM
9.6,ksoftirqd/1,0,8.7,0.0
9.7,top,3752,25.0,0.2
9.7,systemd,12840,0.0,0.6
9.7,kthreadd,0,0.0,0.0
9.8,top,3796,18.2,0.2
9.8,systemd,12840,0.0,0.6
9.8,kthreadd,0,0.0,0.0
9.9,head,1032,45.0,0.1
9.9,awk,3128,30.0,0.2
9.9,top,3756,20.0,0.2
10.0,top,3796,15.0,0.2
10.0,ksoftirqd/1,0,5.0,0.0
10.0,systemd,12840,0.0,0.6
10.1,top,3676,22.2,0.2
10.1,systemd,12840,0.0,0.6
10.1,kthreadd,0,0.0,0.0
10.2,top,3800,15.0,0.2
10.2,ksoftirqd/1,0,5.0,0.0
10.2,systemd,12840,0.0,0.6
10.3,awk,3108,81.8,0.2
10.3,top,3780,13.6,0.2
10.3,rcu_sched,0,4.5,0.0
10.4,top,3752,40.5,0.2
10.4,rcu_sched,0,2.7,0.0
10.4,ksoftirqd/1,0,2.7,0.0
10.5,top,3812,15.0,0.2
10.5,ksoftirqd/1,0,5.0,0.0
10.5,systemd,12840,0.0,0.6
10.6,top,3756,15.0,0.2
10.6,ksoftirqd/1,0,5.0,0.0
10.6,systemd,12840,0.0,0.6
10.7,top,3748,10.0,0.2
10.7,ksoftirqd/1,0,3.3,0.0
10.7,systemd,12840,0.0,0.6
10.8,top,3788,17.4,0.2
10.8,ksoftirqd/1,0,4.3,0.0
10.8,systemd,12840,0.0,0.6
10.9,awk,3144,61.9,0.2
10.9,top,3696,19.0,0.2
10.9,ksoftirqd/1,0,9.5,0.0
11.0,awk,3072,48.0,0.2
11.0,top,3704,16.0,0.2
11.0,ksoftirqd/1,0,8.0,0.0
11.1,top,3744,35.0,0.2
11.1,ksoftirqd/1,0,2.5,0.0
11.1,systemd,12840,0.0,0.6
11.2,head,992,65.0,0.0
11.2,awk,3084,30.0,0.2
11.2,top,3768,15.0,0.2
11.3,awk,3140,89.5,0.2
11.3,top,3768,21.1,0.2
11.3,ksoftirqd/1,0,5.3,0.0
11.4,top,3760,10.0,0.2
11.4,ksoftirqd/1,0,5.0,0.0
11.4,systemd,12840,0.0,0.6
11.5,awk,2936,76.2,0.1
11.5,top,3708,14.3,0.2
11.5,ksoftirqd/1,0,4.8,0.0
11.6,top,3772,27.5,0.2
11.6,ksoftirqd/1,0,5.0,0.0
11.6,ksoftirqd/0,0,2.5,0.0
11.7,awk,3124,54.5,0.2
11.7,top,3804,13.6,0.2
11.7,head,1020,9.1,0.1
11.8,top,3728,10.7,0.2
11.8,ksoftirqd/1,0,3.6,0.0
11.8,systemd,12840,0.0,0.6
11.9,top,3808,21.1,0.2
11.9,rcu_sched,0,5.3,0.0
11.9,ksoftirqd/1,0,5.3,0.0
12.0,top,3664,20.0,0.2
12.0,ksoftirqd/1,0,5.0,0.0
12.0,systemd,12840,0.0,0.6
12.1,top,3796,17.4,0.2
12.1,ksoftirqd/1,0,4.3,0.0
12.1,kworker/u4:3-events_power_efficient,0,4.3,0.0
12.2,awk,3168,57.9,0.2
12.2,top,3744,15.8,0.2
12.2,ksoftirqd/1,0,5.3,0.0
12.3,head,1016,57.1,0.1
12.3,awk,3128,28.6,0.2
12.3,top,3772,14.3,0.2
12.4,top,3652,8.6,0.2
12.4,ksoftirqd/1,0,5.7,0.0
12.4,systemd-timesyn,6604,5.7,0.3
12.5,awk,3076,65.0,0.2
12.5,top,3808,20.0,0.2
12.5,ksoftirqd/1,0,5.0,0.0
12.6,top,3800,20.0,0.2
12.6,ksoftirqd/1,0,5.0,0.0
12.6,systemd,12840,0.0,0.6
12.7,awk,3148,72.0,0.2
12.7,top,3628,16.0,0.2
12.7,ksoftirqd/1,0,8.0,0.0
