Time(s),COMMAND,RES,%CPU,%MEM
15.1,ksoftirqd/0,0,4.5,0.0
15.1,ksoftirqd/1,0,4.5,0.0
15.2,top,3768,14.8,0.2
15.2,systemd,12348,0.0,0.6
15.2,kthreadd,0,0.0,0.0
15.3,head,1040,28.0,0.1
15.3,top,3800,16.0,0.2
15.3,ksoftirqd/1,0,4.0,0.0
15.4,top,3876,51.5,0.2
15.4,ksoftirqd/1,0,3.0,0.0
15.4,systemd,12348,0.0,0.6
15.5,top,3756,20.0,0.2
15.5,systemd,12348,0.0,0.6
15.5,kthreadd,0,0.0,0.0
15.6,top,3636,34.0,0.2
15.6,ksoftirqd/1,0,4.0,0.0
15.6,systemd,12348,0.0,0.6
15.7,top,3668,19.0,0.2
15.7,ksoftirqd/0,0,4.8,0.0
15.7,systemd,12348,0.0,0.6
15.8,top,3752,15.0,0.2
15.8,rcu_sched,0,5.0,0.0
15.8,ksoftirqd/1,0,5.0,0.0
15.9,top,3736,20.0,0.2
15.9,ksoftirqd/1,0,5.0,0.0
15.9,systemd,12348,0.0,0.6
16.0,top,3636,25.0,0.2
16.0,ksoftirqd/1,0,5.0,0.0
16.0,systemd,12348,0.0,0.6
16.1,top,3744,10.0,0.2
16.1,rcu_sched,0,5.0,0.0
16.1,systemd,12348,0.0,0.6
16.2,top,3692,17.4,0.2
16.2,ksoftirqd/1,0,4.3,0.0
16.2,jbd2/dm-0-8,0,4.3,0.0
16.3,top,3768,20.0,0.2
16.3,ksoftirqd/1,0,5.0,0.0
16.3,systemd,12348,0.0,0.6
16.4,top,3760,39.5,0.2
16.4,ksoftirqd/1,0,5.3,0.0
16.4,rcu_sched,0,2.6,0.0
16.5,top,3628,14.3,0.2
16.5,systemd,12348,0.0,0.6
16.5,kthreadd,0,0.0,0.0
16.6,top,3692,15.0,0.2
16.6,systemd,12348,0.0,0.6
16.6,kthreadd,0,0.0,0.0
16.7,top,3748,15.0,0.2
16.7,ksoftirqd/1,0,5.0,0.0
16.7,systemd,12348,0.0,0.6
16.8,awk,3112,78.3,0.2
16.8,top,3756,17.4,0.2
16.8,ksoftirqd/1,0,8.7,0.0
16.9,awk,3120,72.0,0.2
16.9,top,3768,16.0,0.2
16.9,ksoftirqd/1,0,8.0,0.0
17.0,top,3808,14.3,0.2
17.0,head,1036,14.3,0.1
17.0,ksoftirqd/1,0,4.8,0.0
17.1,top,3772,15.0,0.2
17.1,ksoftirqd/1,0,5.0,0.0
17.1,systemd,12348,0.0,0.6
17.2,awk,3120,38.1,0.2
17.2,top,3776,14.3,0.2
17.2,head,1016,14.3,0.1
17.3,top,3560,21.1,0.2
17.3,systemd,12348,0.0,0.6
17.3,kthreadd,0,0.0,0.0
17.4,top,3804,18.2,0.2
17.4,systemd,12348,0.0,0.6
17.4,kthreadd,0,0.0,0.0
17.5,top,3784,11.9,0.2
17.5,ksoftirqd/1,0,2.4,0.0
17.5,systemd,12348,0.0,0.6
17.6,awk,3128,73.9,0.2
17.6,top,3872,13.0,0.2
17.6,ksoftirqd/0,0,4.3,0.0
17.7,awk,3160,73.9,0.2
17.7,top,3760,13.0,0.2
17.7,head,1012,8.7,0.1
17.8,head,1008,60.9,0.1
17.8,top,3656,17.4,0.2
17.8,awk,3092,13.0,0.2
17.9,awk,3160,77.3,0.2
17.9,top,3736,68.2,0.2
17.9,ksoftirqd/1,0,9.1,0.0
18.0,top,3804,10.5,0.2
18.0,ksoftirqd/1,0,5.3,0.0
18.0,rcu_sched,0,2.6,0.0
18.1,top,3804,45.2,0.2
18.1,ksoftirqd/1,0,4.8,0.0
18.1,rcu_sched,0,2.4,0.0
18.2,top,3756,22.5,0.2
18.2,ksoftirqd/1,0,5.0,0.0
18.2,systemd,12348,0.0,0.6
18.3,head,1012,58.3,0.1
18.3,top,3616,16.7,0.2
18.3,awk,3116,12.5,0.2
18.4,top,3736,20.0,0.2
18.4,rcu_sched,0,5.0,0.0
18.4,systemd,12348,0.0,0.6
18.5,top,3768,15.0,0.2
18.5,systemd,12348,0.0,0.6
18.5,kthreadd,0,0.0,0.0
18.6,top,3592,13.5,0.2
18.6,ksoftirqd/1,0,5.4,0.0
18.6,systemd,12348,0.0,0.6
18.7,top,3720,50.0,0.2
18.7,ksoftirqd/1,0,3.1,0.0
18.7,systemd,12348,0.0,0.6
18.8,top,3760,32.5,0.2
18.8,ksoftirqd/1,0,5.0,0.0
18.8,kworker/u4:3-events_power_efficient,0,2.5,0.0
18.9,top,3668,20.0,0.2
18.9,systemd,12348,0.0,0.6
18.9,kthreadd,0,0.0,0.0
19.0,top,3760,15.0,0.2
19.0,systemd,12348,0.0,0.6
19.0,kthreadd,0,0.0,0.0
19.1,top,3780,19.0,0.2
19.1,ksoftirqd/1,0,4.8,0.0
19.1,systemd,12348,0.0,0.6
19.2,head,1024,46.4,0.1
19.2,awk,3156,42.9,0.2
19.2,top,3760,21.4,0.2
19.3,top,3704,15.0,0.2
19.3,ksoftirqd/1,0,5.0,0.0
19.3,systemd,12348,0.0,0.6
19.4,head,1020,85.0,0.1
19.4,awk,3068,30.0,0.2
19.4,top,3616,20.0,0.2
19.5,top,3784,20.0,0.2
19.5,ksoftirqd/1,0,5.0,0.0
19.5,systemd,12348,0.0,0.6
19.6,top,3624,25.0,0.2
19.6,ksoftirqd/1,0,5.0,0.0
19.6,systemd,12348,0.0,0.6
19.7,head,1040,30.4,0.1
19.7,top,3756,17.4,0.2
19.7,awk,3064,8.7,0.2
19.8,top,3696,11.1,0.2
19.8,ksoftirqd/1,0,5.6,0.0
19.8,ksoftirqd/0,0,2.8,0.0
19.9,top,3628,42.9,0.2
19.9,ksoftirqd/1,0,5.7,0.0
19.9,rcu_sched,0,2.9,0.0
20.0,top,3788,15.0,0.2
20.0,rcu_sched,0,5.0,0.0
20.0,systemd,12348,0.0,0.6
20.1,head,1040,15.4,0.1
20.1,top,3748,11.5,0.2
20.1,ksoftirqd/0,0,3.8,0.0
20.2,top,3768,19.0,0.2
20.2,systemd,12348,0.0,0.6
20.2,kthreadd,0,0.0,0.0
20.3,top,3800,11.1,0.2
20.3,ksoftirqd/1,0,5.6,0.0
20.3,systemd,12348,0.0,0.6
20.4,top,3772,19.0,0.2
20.4,systemd,12348,0.0,0.6
20.4,kthreadd,0,0.0,0.0
20.5,top,3776,20.6,0.2
20.5,rcu_sched,0,2.9,0.0
20.5,ksoftirqd/1,0,2.9,0.0
20.6,top,3792,20.5,0.2
20.6,ksoftirqd/1,0,5.1,0.0
20.6,rcu_sched,0,2.6,0.0
20.7,head,1024,56.5,0.1
20.7,awk,3100,17.4,0.2
20.7,top,3808,13.0,0.2
20.8,top,3812,47.1,0.2
20.8,ksoftirqd/1,0,2.9,0.0
20.8,systemd,12348,0.0,0.6
20.9,top,3756,11.1,0.2
20.9,systemd,12348,2.8,0.6
20.9,ksoftirqd/1,0,2.8,0.0
21.0,top,3672,13.0,0.2
21.0,ksoftirqd/1,0,4.3,0.0
21.0,systemd,12348,0.0,0.6
21.1,top,3684,47.5,0.2
21.1,ksoftirqd/1,0,5.0,0.0
21.1,systemd,12348,0.0,0.6
21.2,awk,3056,70.0,0.2
21.2,top,3744,10.0,0.2
21.2,ksoftirqd/1,0,5.0,0.0
21.3,head,1012,90.0,0.1
21.3,awk,3104,25.0,0.2
21.3,top,3764,15.0,0.2
21.4,top,3736,22.2,0.2
21.4,ksoftirqd/1,0,4.4,0.0
