Time(s),COMMAND,RES,%CPU,%MEM
8.5,systemd,12680,0.0,0.6
8.6,Suricata-Main,45960,16.7,2.3
8.6,top,3764,11.1,0.2
8.6,systemd,12680,0.0,0.6
8.7,Suricata-Main,45960,15.0,2.3
8.7,top,3800,15.0,0.2
8.7,ksoftirqd/1,0,5.0,0.0
8.8,Suricata-Main,45960,20.0,2.3
8.8,top,3676,10.0,0.2
8.8,systemd,12680,0.0,0.6
8.9,Suricata-Main,45960,15.8,2.3
8.9,top,3680,15.8,0.2
8.9,systemd,12680,0.0,0.6
9.0,Suricata-Main,45960,20.0,2.3
9.0,top,3772,20.0,0.2
9.0,systemd,12680,0.0,0.6
9.1,Suricata-Main,45960,15.8,2.3
9.1,top,3804,10.5,0.2
9.1,systemd,12680,0.0,0.6
9.2,Suricata-Main,45960,21.1,2.3
9.2,top,3704,10.5,0.2
9.2,awk,3152,5.3,0.2
9.3,Suricata-Main,45960,15.8,2.3
9.3,top,3808,10.5,0.2
9.3,systemd,12680,0.0,0.6
9.4,Suricata-Main,45960,10.5,2.3
9.4,top,3600,10.5,0.2
9.4,awk,3124,10.5,0.2
9.5,Suricata-Main,45960,21.1,2.3
9.5,top,3632,15.8,0.2
9.5,systemd,12680,0.0,0.6
9.6,Suricata-Main,45960,14.3,2.3
9.6,top,3680,14.3,0.2
9.6,awk,3116,9.5,0.2
9.7,Suricata-Main,45960,20.0,2.3
9.7,top,3792,20.0,0.2
9.7,ksoftirqd/0,0,5.0,0.0
9.8,top,3680,22.2,0.2
9.8,Suricata-Main,45960,16.7,2.3
9.8,systemd,12680,0.0,0.6
9.9,Suricata-Main,45960,21.1,2.3
9.9,top,3796,10.5,0.2
9.9,systemd,12680,0.0,0.6
10.0,awk,3156,15.8,0.2
10.0,Suricata-Main,45960,10.5,2.3
10.0,top,3800,10.5,0.2
10.1,Suricata-Main,45960,21.1,2.3
10.1,top,3756,15.8,0.2
10.1,systemd,12680,0.0,0.6
10.2,Suricata-Main,45960,14.3,2.3
10.2,top,3800,14.3,0.2
10.2,systemd,12680,0.0,0.6
10.3,Suricata-Main,45960,20.0,2.3
10.3,top,3772,20.0,0.2
10.3,systemd,12680,0.0,0.6
10.4,Suricata-Main,45960,15.8,2.3
10.4,top,3716,15.8,0.2
10.4,systemd,12680,0.0,0.6
10.5,Suricata-Main,45960,22.2,2.3
10.5,top,3744,16.7,0.2
10.5,systemd,12680,0.0,0.6
10.6,Suricata-Main,45960,15.0,2.3
10.6,top,3616,15.0,0.2
10.6,systemd,12680,0.0,0.6
10.7,Suricata-Main,45960,20.0,2.3
10.7,top,3740,15.0,0.2
10.7,rcu_sched,0,5.0,0.0
10.8,Suricata-Main,45960,22.2,2.3
10.8,top,3804,16.7,0.2
10.8,systemd,12680,0.0,0.6
10.9,Suricata-Main,45960,16.7,2.3
10.9,top,3780,11.1,0.2
10.9,awk,3064,11.1,0.2
11.0,Suricata-Main,45960,15.8,2.3
11.0,top,3808,15.8,0.2
11.0,systemd,12680,0.0,0.6
11.1,Suricata-Main,45960,15.0,2.3
11.1,top,3736,10.0,0.2
11.1,systemd,12680,0.0,0.6
11.2,Suricata-Main,45960,22.7,2.3
11.2,top,3872,18.2,0.2
11.2,systemd,12680,0.0,0.6
11.3,top,3768,15.8,0.2
11.3,Suricata-Main,45960,10.5,2.3
11.3,systemd,12680,0.0,0.6
11.4,Suricata-Main,45960,26.3,2.3
11.4,top,3744,21.1,0.2
11.4,ksoftirqd/1,0,5.3,0.0
11.5,Suricata-Main,45960,15.8,2.3
11.5,top,3736,15.8,0.2
11.5,kworker/u4:0-flush-253:0,0,5.3,0.0
11.6,Suricata-Main,45960,14.3,2.3
11.6,top,3764,9.5,0.2
11.6,awk,3112,4.8,0.2
11.7,top,3628,15.8,0.2
11.7,awk,3116,15.8,0.2
11.7,Suricata-Main,45960,10.5,2.3
11.8,Suricata-Main,45960,19.0,2.3
11.8,top,3756,14.3,0.2
11.8,systemd,12680,0.0,0.6
11.9,Suricata-Main,45960,21.1,2.3
11.9,top,3864,15.8,0.2
11.9,ksoftirqd/1,0,5.3,0.0
12.0,Suricata-Main,45960,15.0,2.3
12.0,top,3756,10.0,0.2
12.0,systemd,12680,0.0,0.6
12.1,Suricata-Main,45960,15.8,2.3
12.1,top,3756,10.5,0.2
12.1,systemd,12680,0.0,0.6
12.2,top,3756,15.0,0.2
12.2,Suricata-Main,45960,10.0,2.3
12.2,systemd,12680,0.0,0.6
12.3,Suricata-Main,45960,26.3,2.3
12.3,top,3684,15.8,0.2
12.3,systemd,12680,0.0,0.6
12.4,Suricata-Main,45960,15.8,2.3
12.4,top,3776,10.5,0.2
12.4,systemd,12680,0.0,0.6
12.5,top,3756,21.1,0.2
12.5,Suricata-Main,45960,15.8,2.3
12.5,systemd,12680,0.0,0.6
12.6,Suricata-Main,45960,15.0,2.3
12.6,top,3632,15.0,0.2
12.6,systemd,12680,0.0,0.6
12.7,Suricata-Main,45960,15.0,2.3
12.7,top,3632,10.0,0.2
12.7,systemd,12680,0.0,0.6
12.8,Suricata-Main,45960,14.3,2.3
12.8,top,3804,14.3,0.2
12.8,awk,2880,4.8,0.1
12.9,Suricata-Main,45960,15.8,2.3
12.9,top,3792,15.8,0.2
12.9,systemd,12680,0.0,0.6
13.0,Suricata-Main,45960,20.0,2.3
13.0,top,3776,15.0,0.2
13.0,rcu_sched,0,5.0,0.0
13.1,Suricata-Main,45960,14.3,2.3
13.1,top,3868,9.5,0.2
13.1,systemd,12680,0.0,0.6
13.2,top,3768,14.3,0.2
13.2,systemd,12680,9.5,0.6
13.2,systemd-resolve,13276,9.5,0.7
13.3,Suricata-Main,45960,13.6,2.3
13.3,top,3712,13.6,0.2
13.3,systemd,12680,0.0,0.6
13.4,Suricata-Main,45960,15.0,2.3
13.4,top,3800,10.0,0.2
13.4,ksoftirqd/1,0,5.0,0.0
13.5,Suricata-Main,45960,20.0,2.3
13.5,top,3764,15.0,0.2
13.5,systemd,12680,0.0,0.6
13.6,Suricata-Main,45960,26.3,2.3
13.6,top,3740,10.5,0.2
13.6,systemd,12680,0.0,0.6
13.7,Suricata-Main,45960,15.8,2.3
13.7,top,3744,15.8,0.2
13.7,systemd,12680,0.0,0.6
13.8,Suricata-Main,45960,22.2,2.3
13.8,top,3800,11.1,0.2
13.8,ksoftirqd/0,0,5.6,0.0
13.9,Suricata-Main,45960,21.1,2.3
13.9,top,3748,15.8,0.2
13.9,systemd,12680,0.0,0.6
14.0,Suricata-Main,45960,15.8,2.3
14.0,top,3700,10.5,0.2
14.0,systemd,12680,0.0,0.6
14.1,Suricata-Main,45960,15.0,2.3
14.1,top,3776,15.0,0.2
14.1,awk,3140,10.0,0.2
14.2,top,3696,21.1,0.2
14.2,Suricata-Main,45960,15.8,2.3
14.2,ksoftirqd/1,0,5.3,0.0
14.3,Suricata-Main,45960,15.8,2.3
14.3,top,3796,15.8,0.2
14.3,systemd,12680,0.0,0.6
14.4,Suricata-Main,45960,14.3,2.3
14.4,top,3676,14.3,0.2
