Time(s),COMMAND,RES,%CPU,%MEM
9.4,ksoftirqd/1,0,81.5,0.0
9.4,Suricata-Main,45960,51.9,2.3
9.4,top,3788,14.8,0.2
9.5,ksoftirqd/1,0,69.6,0.0
9.5,Suricata-Main,45960,52.2,2.3
9.5,top,3700,26.1,0.2
9.6,ksoftirqd/1,0,81.0,0.0
9.6,Suricata-Main,45960,61.9,2.3
9.6,top,3780,19.0,0.2
9.7,ksoftirqd/1,0,85.0,0.0
9.7,Suricata-Main,45960,70.0,2.3
9.7,top,3632,25.0,0.2
9.8,ksoftirqd/1,0,80.0,0.0
9.8,Suricata-Main,45960,70.0,2.3
9.8,top,3684,10.0,0.2
9.9,ksoftirqd/1,0,75.0,0.0
9.9,Suricata-Main,45960,60.0,2.3
9.9,top,3772,20.0,0.2
10.0,ksoftirqd/1,0,80.0,0.0
10.0,Suricata-Main,45960,55.0,2.3
10.0,top,3748,20.0,0.2
10.1,ksoftirqd/1,0,76.9,0.0
10.1,Suricata-Main,45960,50.0,2.3
10.1,top,3804,11.5,0.2
10.2,ksoftirqd/1,0,71.4,0.0
10.2,Suricata-Main,45960,39.3,2.3
10.2,top,3748,7.1,0.2
10.3,ksoftirqd/1,0,72.4,0.0
10.3,Suricata-Main,45960,44.8,2.3
10.3,top,3752,13.8,0.2
10.4,ksoftirqd/1,0,75.0,0.0
10.4,Suricata-Main,45960,46.4,2.3
10.4,top,3768,14.3,0.2
10.5,ksoftirqd/1,0,77.8,0.0
10.5,Suricata-Main,45960,51.9,2.3
10.5,top,3628,14.8,0.2
10.6,ksoftirqd/1,0,82.6,0.0
10.6,Suricata-Main,45960,73.9,2.3
10.6,top,3768,21.7,0.2
10.7,ksoftirqd/1,0,75.0,0.0
10.7,Suricata-Main,45960,37.5,2.3
10.7,top,3752,16.7,0.2
10.8,ksoftirqd/1,0,70.8,0.0
10.8,Suricata-Main,45960,54.2,2.3
10.8,top,3812,12.5,0.2
10.9,ksoftirqd/1,0,73.9,0.0
10.9,Suricata-Main,45960,60.9,2.3
10.9,top,3800,21.7,0.2
11.0,ksoftirqd/1,0,88.0,0.0
11.0,Suricata-Main,45960,56.0,2.3
11.0,top,3632,16.0,0.2
11.1,ksoftirqd/1,0,71.4,0.0
11.1,Suricata-Main,45960,66.7,2.3
11.1,top,3696,23.8,0.2
11.2,ksoftirqd/1,0,88.5,0.0
11.2,Suricata-Main,45960,57.7,2.3
11.2,top,3756,15.4,0.2
