Time(s),COMMAND,RES,%CPU,%MEM
11.2,kthreadd,0,0.0,0.0
11.3,top,3800,11.1,0.2
11.3,Suricata-Main,47908,5.6,2.4
11.3,systemd,12400,0.0,0.6
11.4,top,3688,5.0,0.2
11.4,systemd,12400,0.0,0.6
11.4,kthreadd,0,0.0,0.0
11.5,top,3780,11.1,0.2
11.5,systemd,12400,0.0,0.6
11.5,kthreadd,0,0.0,0.0
11.6,Suricata-Main,47908,11.1,2.4
11.6,top,3768,11.1,0.2
11.6,systemd,12400,0.0,0.6
11.7,top,3804,5.6,0.2
11.7,systemd,12400,0.0,0.6
11.7,kthreadd,0,0.0,0.0
11.8,systemd,12400,11.1,0.6
11.8,systemd-resolve,12976,5.6,0.6
11.8,systemd-logind,6704,5.6,0.3
11.9,top,3692,5.6,0.2
11.9,awk,3060,5.6,0.2
11.9,systemd,12400,0.0,0.6
12.0,top,3760,11.1,0.2
12.0,Suricata-Main,47908,5.6,2.4
12.0,systemd,12400,0.0,0.6
12.1,kworker/u4:1-flush-253:0,0,5.6,0.0
12.1,top,3616,5.6,0.2
12.1,systemd,12400,0.0,0.6
12.2,top,3772,11.8,0.2
12.2,systemd,12400,0.0,0.6
12.2,kthreadd,0,0.0,0.0
12.3,ksoftirqd/0,0,10.5,0.0
12.3,top,3784,10.5,0.2
12.3,Suricata-Main,47908,5.3,2.4
12.4,top,3676,11.8,0.2
12.4,awk,3108,5.9,0.2
12.4,systemd,12400,0.0,0.6
12.5,top,3588,11.1,0.2
12.5,rcu_sched,0,5.6,0.0
12.5,Suricata-Main,47908,5.6,2.4
12.6,top,3800,11.1,0.2
12.6,Suricata-Main,47908,5.6,2.4
12.6,systemd,12400,0.0,0.6
12.7,top,3772,11.1,0.2
12.7,systemd,12400,0.0,0.6
12.7,kthreadd,0,0.0,0.0
12.8,top,3736,11.1,0.2
12.8,Suricata-Main,47908,5.6,2.4
12.8,systemd,12400,0.0,0.6
12.9,top,3804,16.7,0.2
12.9,Suricata-Main,47908,5.6,2.4
12.9,systemd,12400,0.0,0.6
13.0,Suricata-Main,47908,11.1,2.4
13.0,top,3744,11.1,0.2
13.0,systemd,12400,0.0,0.6
13.1,top,3768,11.8,0.2
13.1,systemd,12400,0.0,0.6
13.1,kthreadd,0,0.0,0.0
13.2,top,3776,11.8,0.2
13.2,systemd,12400,0.0,0.6
13.2,kthreadd,0,0.0,0.0
13.3,top,3784,11.1,0.2
13.3,jbd2/dm-0-8,0,5.6,0.0
13.3,Suricata-Main,47908,5.6,2.4
13.4,top,3772,15.8,0.2
13.4,irqbalance,3588,5.3,0.2
13.4,systemd,12400,0.0,0.6
13.5,top,3768,16.7,0.2
13.5,Suricata-Main,47908,5.6,2.4
13.5,systemd,12400,0.0,0.6
13.6,top,3800,11.1,0.2
13.6,Suricata-Main,47908,5.6,2.4
13.6,systemd,12400,0.0,0.6
13.7,top,3772,10.5,0.2
13.7,systemd,12400,0.0,0.6
13.7,kthreadd,0,0.0,0.0
13.8,top,3804,5.6,0.2
13.8,systemd,12400,0.0,0.6
13.8,kthreadd,0,0.0,0.0
13.9,Suricata-Main,47908,5.6,2.4
13.9,top,3800,5.6,0.2
13.9,systemd,12400,0.0,0.6
14.0,top,3796,16.7,0.2
14.0,Suricata-Main,47908,5.6,2.4
14.0,systemd,12400,0.0,0.6
14.1,top,3624,11.1,0.2
14.1,Suricata-Main,47908,5.6,2.4
14.1,systemd,12400,0.0,0.6
14.2,top,3776,11.8,0.2
14.2,Suricata-Main,47908,5.9,2.4
14.2,systemd,12400,0.0,0.6
14.3,top,3868,11.1,0.2
14.3,awk,3068,5.6,0.2
14.3,systemd,12400,0.0,0.6
14.4,top,3748,16.7,0.2
14.4,systemd,12400,0.0,0.6
14.4,kthreadd,0,0.0,0.0
14.5,top,3784,5.9,0.2
14.5,systemd,12400,0.0,0.6
14.5,kthreadd,0,0.0,0.0
14.6,top,3708,5.6,0.2
14.6,systemd,12400,0.0,0.6
14.6,kthreadd,0,0.0,0.0
14.7,top,3632,5.6,0.2
14.7,systemd,12400,0.0,0.6
14.7,kthreadd,0,0.0,0.0
14.8,Suricata-Main,47908,5.6,2.4
14.8,top,3708,5.6,0.2
14.8,systemd,12400,0.0,0.6
14.9,top,3772,17.6,0.2
14.9,rcu_sched,0,5.9,0.0
14.9,systemd,12400,0.0,0.6
15.0,Suricata-Main,47908,11.1,2.4
15.0,top,3744,11.1,0.2
15.0,systemd,12400,0.0,0.6
15.1,top,3804,11.1,0.2
15.1,Suricata-Main,47908,5.6,2.4
15.1,systemd,12400,0.0,0.6
15.2,top,3876,11.1,0.2
15.2,Suricata-Main,47908,5.6,2.4
15.2,systemd,12400,0.0,0.6
15.3,top,3756,11.1,0.2
15.3,kworker/1:0-mm_percpu_wq,0,5.6,0.0
15.3,systemd,12400,0.0,0.6
15.4,top,3792,5.9,0.2
15.4,systemd,12400,0.0,0.6
15.4,kthreadd,0,0.0,0.0
15.5,Suricata-Main,47908,5.6,2.4
15.5,top,3736,5.6,0.2
15.5,systemd,12400,0.0,0.6
15.6,top,3800,11.1,0.2
15.6,systemd,12400,0.0,0.6
15.6,kthreadd,0,0.0,0.0
15.7,Suricata-Main,47908,5.6,2.4
15.7,top,3792,5.6,0.2
15.7,systemd,12400,0.0,0.6
15.8,top,3740,11.1,0.2
15.8,systemd,12400,0.0,0.6
15.8,kthreadd,0,0.0,0.0
15.9,kworker/u4:3-events_power_efficient,0,5.9,0.0
15.9,top,3760,5.9,0.2
15.9,systemd,12400,0.0,0.6
16.0,top,3720,11.1,0.2
16.0,Suricata-Main,47908,5.6,2.4
16.0,systemd,12400,0.0,0.6
16.1,top,3792,11.8,0.2
16.1,systemd,12400,0.0,0.6
16.1,kthreadd,0,0.0,0.0
16.2,top,3804,11.1,0.2
16.2,Suricata-Main,47908,5.6,2.4
16.2,systemd,12400,0.0,0.6
16.3,top,3796,11.1,0.2
16.3,systemd,12400,0.0,0.6
16.3,kthreadd,0,0.0,0.0
16.4,Suricata-Main,47908,5.6,2.4
16.4,top,3632,5.6,0.2
16.4,systemd,12400,0.0,0.6
16.5,Suricata-Main,47908,5.6,2.4
16.5,top,3784,5.6,0.2
16.5,systemd,12400,0.0,0.6
16.6,top,3784,11.1,0.2
16.6,systemd,12400,0.0,0.6
16.6,kthreadd,0,0.0,0.0
16.7,Suricata-Main,47908,16.7,2.4
16.7,top,3736,11.1,0.2
16.7,systemd,12400,0.0,0.6
16.8,Suricata-Main,47908,5.6,2.4
16.8,top,3744,5.6,0.2
16.8,systemd,12400,0.0,0.6
16.9,Suricata-Main,47908,5.6,2.4
16.9,top,3796,5.6,0.2
16.9,systemd,12400,0.0,0.6
17.0,top,3756,16.7,0.2
17.0,systemd,12400,0.0,0.6
17.0,kthreadd,0,0.0,0.0
17.1,top,3740,16.7,0.2
17.1,systemd,12400,0.0,0.6
17.1,kthreadd,0,0.0,0.0
17.2,Suricata-Main,47908,5.9,2.4
17.2,top,3808,5.9,0.2
17.2,systemd,12400,0.0,0.6
17.3,top,3724,16.7,0.2
17.3,systemd,12400,0.0,0.6
17.3,kthreadd,0,0.0,0.0
17.4,top,3704,5.6,0.2
17.4,systemd,12400,0.0,0.6
17.4,kthreadd,0,0.0,0.0
17.5,top,3660,5.6,0.2
17.5,systemd,12400,0.0,0.6
17.5,kthreadd,0,0.0,0.0
17.6,top,3788,16.7,0.2
17.6,Suricata-Main,47908,5.6,2.4
17.6,systemd,12400,0.0,0.6
17.7,top,3772,16.7,0.2
17.7,Suricata-Main,47908,5.6,2.4
17.7,kworker/u4:3-events_power_efficient,0,5.6,0.0
17.8,top,3796,11.1,0.2
17.8,Suricata-Main,47908,5.6,2.4
17.8,systemd,12400,0.0,0.6
17.9,top,3712,11.1,0.2
17.9,Suricata-Main,47908,5.6,2.4
17.9,systemd,12400,0.0,0.6
18.0,top,3760,11.8,0.2
18.0,systemd,12400,0.0,0.6
18.0,kthreadd,0,0.0,0.0
18.1,Suricata-Main,47908,11.8,2.4
18.1,top,3688,11.8,0.2
18.1,systemd,12400,0.0,0.6
18.2,Suricata-Main,47908,11.1,2.4
18.2,rcu_sched,0,5.6,0.0
18.2,top,3764,5.6,0.2
18.3,top,3744,11.8,0.2
18.3,systemd,12400,0.0,0.6
18.3,kthreadd,0,0.0,0.0
18.4,top,3788,11.8,0.2
18.4,Suricata-Main,47908,5.9,2.4
18.4,systemd,12400,0.0,0.6
18.5,top,3632,16.7,0.2
18.5,Suricata-Main,47908,5.6,2.4
18.5,systemd,12400,0.0,0.6
18.6,top,3740,11.1,0.2
18.6,cron,2844,5.6,0.1
18.6,Suricata-Main,47908,5.6,2.4
18.7,Suricata-Main,47908,5.9,2.4
18.7,top,3724,5.9,0.2
18.7,systemd,12400,0.0,0.6
18.8,Suricata-Main,47908,11.1,2.4
18.8,top,3688,5.6,0.2
18.8,systemd,12400,0.0,0.6
18.9,top,3740,5.6,0.2
18.9,systemd,12400,0.0,0.6
18.9,kthreadd,0,0.0,0.0
19.0,top,3760,11.1,0.2
19.0,systemd,12400,0.0,0.6
19.0,kthreadd,0,0.0,0.0
19.1,Suricata-Main,47908,11.1,2.4
19.1,top,3868,11.1,0.2
19.1,systemd,12400,0.0,0.6
19.2,top,3684,11.1,0.2
19.2,Suricata-Main,47908,5.6,2.4
19.2,systemd,12400,0.0,0.6
19.3,top,3788,11.1,0.2
19.3,Suricata-Main,47908,5.6,2.4
19.3,systemd,12400,0.0,0.6
19.4,top,3796,11.1,0.2
19.4,systemd,12400,0.0,0.6
19.4,kthreadd,0,0.0,0.0
19.5,Suricata-Main,47908,11.1,2.4
19.5,top,3696,11.1,0.2
19.5,systemd,12400,0.0,0.6
19.6,Suricata-Main,47908,5.6,2.4
19.6,top,3792,5.6,0.2
19.6,systemd,12400,0.0,0.6
19.7,top,3736,11.1,0.2
19.7,kworker/u4:3-flush-253:0,0,5.6,0.0
19.7,systemd,12400,0.0,0.6
19.8,top,3760,11.1,0.2
19.8,systemd,12400,0.0,0.6
19.8,kthreadd,0,0.0,0.0
19.9,top,3800,11.1,0.2
19.9,ksoftirqd/0,0,5.6,0.0
19.9,Suricata-Main,47908,5.6,2.4
20.0,top,3800,6.2,0.2
20.0,rcu_sched,0,3.1,0.0
20.0,systemd,12400,0.0,0.6
20.1,top,3688,11.1,0.2
20.1,Suricata-Main,47908,5.6,2.4
20.1,kworker/u4:3-ext4-rsv-conversion,0,5.6,0.0
20.2,top,3632,17.6,0.2
20.2,systemd,12400,0.0,0.6
20.2,kthreadd,0,0.0,0.0
20.3,top,3760,11.8,0.2
20.3,Suricata-Main,47908,5.9,2.4
20.3,systemd,12400,0.0,0.6
20.4,top,3752,11.8,0.2
20.4,irqbalance,3588,5.9,0.2
20.4,Suricata-Main,47908,5.9,2.4
20.5,top,3748,11.1,0.2
20.5,systemd,12400,0.0,0.6
20.5,kthreadd,0,0.0,0.0
20.6,top,3760,11.8,0.2
20.6,Suricata-Main,47908,5.9,2.4
20.6,systemd,12400,0.0,0.6
20.7,top,3628,17.6,0.2
20.7,Suricata-Main,47908,5.9,2.4
20.7,systemd,12400,0.0,0.6
20.8,top,3868,5.6,0.2
20.8,systemd,12400,0.0,0.6
20.8,kthreadd,0,0.0,0.0
20.9,top,3752,11.1,0.2
20.9,systemd,12400,0.0,0.6
20.9,kthreadd,0,0.0,0.0
21.0,top,3756,11.1,0.2
21.0,systemd,12400,0.0,0.6
21.0,kthreadd,0,0.0,0.0
21.1,Suricata-Main,47908,5.6,2.4
21.1,top,3776,5.6,0.2
21.1,systemd,12400,0.0,0.6
21.2,top,3768,5.6,0.2
21.2,systemd,12400,0.0,0.6
21.2,kthreadd,0,0.0,0.0
21.3,top,3624,11.1,0.2
21.3,systemd,12400,0.0,0.6
21.3,kthreadd,0,0.0,0.0
21.4,top,3756,11.8,0.2
21.4,systemd,12400,0.0,0.6
21.4,kthreadd,0,0.0,0.0
21.5,top,3752,16.7,0.2
21.5,Suricata-Main,47908,5.6,2.4
21.5,systemd,12400,0.0,0.6
21.6,top,3752,16.7,0.2
21.6,Suricata-Main,47908,5.6,2.4
21.6,systemd,12400,0.0,0.6
21.7,top,3756,11.8,0.2
21.7,Suricata-Main,47908,5.9,2.4
21.7,systemd,12400,0.0,0.6
21.8,Suricata-Main,47908,11.1,2.4
21.8,top,3756,11.1,0.2
21.8,systemd,12400,0.0,0.6
21.9,top,3868,11.1,0.2
21.9,Suricata-Main,47908,5.6,2.4
21.9,systemd,12400,0.0,0.6
22.0,top,3628,11.1,0.2
22.0,Suricata-Main,47908,5.6,2.4
22.0,systemd,12400,0.0,0.6
22.1,top,3764,16.7,0.2
22.1,rcu_sched,0,5.6,0.0
22.1,Suricata-Main,47908,5.6,2.4
22.2,top,3704,11.8,0.2
22.2,Suricata-Main,47908,5.9,2.4
22.2,systemd,12400,0.0,0.6
22.3,Suricata-Main,47908,5.9,2.4
22.3,top,3768,5.9,0.2
22.3,systemd,12400,0.0,0.6
22.4,Suricata-Main,47908,11.1,2.4
22.4,top,3800,5.6,0.2
22.4,systemd,12400,0.0,0.6
22.5,top,3812,10.5,0.2
22.5,systemd,12400,0.0,0.6
22.5,kthreadd,0,0.0,0.0
22.6,top,3652,17.6,0.2
22.6,rcu_sched,0,5.9,0.0
22.6,Suricata-Main,47908,5.9,2.4
22.7,top,3768,11.1,0.2
22.7,systemd,12400,0.0,0.6
22.7,kthreadd,0,0.0,0.0
22.8,top,3760,11.1,0.2
22.8,systemd,12400,0.0,0.6
22.8,kthreadd,0,0.0,0.0
22.9,top,3760,11.1,0.2
22.9,Suricata-Main,47908,5.6,2.4
22.9,systemd,12400,0.0,0.6
23.0,Suricata-Main,47908,5.6,2.4
23.0,top,3760,5.6,0.2
23.0,systemd,12400,0.0,0.6
23.1,top,3796,5.6,0.2
23.1,systemd,12400,0.0,0.6
23.1,kthreadd,0,0.0,0.0
23.2,Suricata-Main,47908,11.8,2.4
23.2,top,3636,11.8,0.2
23.2,systemd,12400,0.0,0.6
23.3,Suricata-Main,47908,5.9,2.4
23.3,top,3760,5.9,0.2
23.3,systemd,12400,0.0,0.6
23.4,top,3696,16.7,0.2
23.4,Suricata-Main,47908,5.6,2.4
23.4,kworker/0:2-events,0,5.6,0.0
23.5,top,3808,10.0,0.2
23.5,Suricata-Main,47908,5.0,2.4
23.5,systemd,12400,0.0,0.6
23.6,top,3784,17.6,0.2
23.6,kworker/u4:1-events_unbound,0,5.9,0.0
23.6,systemd,12400,0.0,0.6
23.7,top,3612,11.1,0.2
23.7,Suricata-Main,47908,5.6,2.4
23.7,systemd,12400,0.0,0.6
23.8,top,3632,5.9,0.2
23.8,systemd,12400,0.0,0.6
23.8,kthreadd,0,0.0,0.0
23.9,top,3704,11.1,0.2
