Time(s),COMMAND,RES,%CPU,%MEM
13.6,top,3676,20.0,0.2
13.7,ksoftirqd/0,0,79.2,0.0
13.7,Suricata-Main,45788,62.5,2.3
13.7,top,3804,12.5,0.2
13.8,ksoftirqd/0,0,73.9,0.0
13.8,Suricata-Main,45788,65.2,2.3
13.8,top,3780,13.0,0.2
13.9,ksoftirqd/0,0,78.9,0.0
13.9,Suricata-Main,45788,78.9,2.3
13.9,top,3756,26.3,0.2
14.0,ksoftirqd/0,0,80.0,0.0
14.0,Suricata-Main,45788,65.0,2.3
14.0,top,3808,15.0,0.2
14.1,ksoftirqd/0,0,89.5,0.0
14.1,Suricata-Main,45788,73.7,2.3
14.1,top,3624,26.3,0.2
14.2,ksoftirqd/0,0,76.9,0.0
14.2,Suricata-Main,45788,57.7,2.3
14.2,top,3740,19.2,0.2
14.3,ksoftirqd/0,0,73.9,0.0
14.3,Suricata-Main,45788,60.9,2.3
14.3,top,3796,13.0,0.2
14.4,ksoftirqd/0,0,78.3,0.0
14.4,Suricata-Main,45788,65.2,2.3
14.4,top,3760,17.4,0.2
14.5,ksoftirqd/0,0,88.0,0.0
14.5,Suricata-Main,45788,60.0,2.3
14.5,top,3800,16.0,0.2
14.6,ksoftirqd/0,0,82.1,0.0
14.6,Suricata-Main,45788,60.7,2.3
14.6,top,3800,21.4,0.2
14.7,ksoftirqd/0,0,72.0,0.0
14.7,Suricata-Main,45788,44.0,2.3
14.7,top,3736,12.0,0.2
14.8,ksoftirqd/0,0,72.0,0.0
14.8,Suricata-Main,45788,60.0,2.3
14.8,top,3732,12.0,0.2
14.9,ksoftirqd/0,0,87.5,0.0
14.9,Suricata-Main,45788,62.5,2.3
14.9,top,3740,16.7,0.2
15.0,ksoftirqd/0,0,76.9,0.0
15.0,Suricata-Main,45788,57.7,2.3
15.0,top,3644,15.4,0.2
15.1,ksoftirqd/0,0,80.8,0.0
15.1,Suricata-Main,45788,61.5,2.3
15.1,top,3760,19.2,0.2
15.2,ksoftirqd/0,0,75.0,0.0
15.2,Suricata-Main,45788,54.2,2.3
15.2,top,3620,12.5,0.2
15.3,ksoftirqd/0,0,78.3,0.0
15.3,Suricata-Main,45788,56.5,2.3
15.3,top,3808,13.0,0.2
15.4,ksoftirqd/0,0,81.0,0.0
15.4,Suricata-Main,45788,66.7,2.3
15.4,top,3740,14.3,0.2
15.5,ksoftirqd/0,0,78.6,0.0
15.5,Suricata-Main,45788,53.6,2.3
15.5,top,3756,10.7,0.2
15.6,ksoftirqd/0,0,84.6,0.0
15.6,Suricata-Main,45788,57.7,2.3
15.6,top,3708,11.5,0.2
15.7,ksoftirqd/0,0,80.0,0.0
15.7,Suricata-Main,45788,60.0,2.3
15.7,top,3812,16.0,0.2
15.8,ksoftirqd/0,0,76.9,0.0
15.8,Suricata-Main,45788,50.0,2.3
15.8,top,3840,15.4,0.2
15.9,ksoftirqd/0,0,84.0,0.0
15.9,Suricata-Main,45788,68.0,2.3
15.9,top,3740,16.0,0.2
16.0,ksoftirqd/0,0,69.6,0.0
16.0,Suricata-Main,45788,60.9,2.3
16.0,top,3620,17.4,0.2
16.1,ksoftirqd/0,0,75.0,0.0
16.1,Suricata-Main,45788,53.6,2.3
16.1,top,3748,14.3,0.2
16.2,ksoftirqd/0,0,87.0,0.0
