Time(s),COMMAND,RES,%CPU,%MEM
10.3,ksoftirqd/1,0,9.1,0.0
10.4,top,3748,20.0,0.2
10.4,systemd,12348,0.0,0.6
10.4,kthreadd,0,0.0,0.0
10.5,top,3712,15.0,0.2
10.5,rcu_sched,0,5.0,0.0
10.5,ksoftirqd/1,0,5.0,0.0
10.6,top,3596,13.6,0.2
10.6,ksoftirqd/1,0,4.5,0.0
10.6,systemd,12348,0.0,0.6
10.7,awk,3092,69.6,0.2
10.7,top,3568,17.4,0.2
10.7,ksoftirqd/1,0,8.7,0.0
10.8,top,3620,8.6,0.2
10.8,ksoftirqd/1,0,2.9,0.0
10.8,systemd,12348,0.0,0.6
10.9,top,3748,37.8,0.2
10.9,ksoftirqd/1,0,4.4,0.0
10.9,systemd,12348,0.0,0.6
11.0,top,3796,37.8,0.2
11.0,ksoftirqd/1,0,2.7,0.0
11.0,systemd,12348,0.0,0.6
11.1,top,3748,11.1,0.2
11.1,ksoftirqd/1,0,2.8,0.0
11.1,systemd,12348,0.0,0.6
11.2,awk,3072,80.0,0.2
11.2,top,3804,25.0,0.2
11.2,head,1116,10.0,0.1
11.3,top,3696,19.0,0.2
11.3,ksoftirqd/0,0,4.8,0.0
11.3,systemd,12348,0.0,0.6
11.4,top,3868,12.0,0.2
11.4,systemd,12348,0.0,0.6
11.4,kthreadd,0,0.0,0.0
11.5,top,3804,12.0,0.2
11.5,awk,3156,8.0,0.2
11.5,ksoftirqd/1,0,4.0,0.0
11.6,awk,3156,53.8,0.2
11.6,top,3688,15.4,0.2
11.6,ksoftirqd/1,0,7.7,0.0
11.7,awk,3108,85.0,0.2
11.7,top,3760,15.0,0.2
11.7,ksoftirqd/1,0,10.0,0.0
11.8,top,3772,14.3,0.2
11.8,systemd,12348,0.0,0.6
11.8,kthreadd,0,0.0,0.0
11.9,top,3868,42.4,0.2
11.9,ksoftirqd/1,0,3.0,0.0
11.9,systemd,12348,0.0,0.6
12.0,top,3616,19.0,0.2
12.0,systemd,12348,0.0,0.6
12.0,kthreadd,0,0.0,0.0
12.1,top,3868,46.9,0.2
12.1,rcu_sched,0,3.1,0.0
12.1,ksoftirqd/1,0,3.1,0.0
12.2,top,3760,38.5,0.2
12.2,rcu_sched,0,2.6,0.0
12.2,ksoftirqd/1,0,2.6,0.0
12.3,top,3616,21.9,0.2
12.3,rcu_sched,0,3.1,0.0
12.3,ksoftirqd/1,0,3.1,0.0
12.4,top,3744,11.1,0.2
12.4,ksoftirqd/1,0,2.8,0.0
12.4,systemd,12348,0.0,0.6
12.5,awk,3160,65.2,0.2
12.5,top,3676,17.4,0.2
12.5,ksoftirqd/1,0,4.3,0.0
12.6,top,3720,13.6,0.2
12.6,ksoftirqd/1,0,4.5,0.0
12.6,systemd,12348,0.0,0.6
12.7,top,3736,10.0,0.2
12.7,systemd,12348,0.0,0.6
12.7,kthreadd,0,0.0,0.0
12.8,top,3728,20.0,0.2
12.8,ksoftirqd/1,0,5.0,0.0
12.8,systemd,12348,0.0,0.6
12.9,top,3768,12.0,0.2
12.9,head,1020,12.0,0.1
12.9,awk,3128,8.0,0.2
13.0,awk,3200,45.8,0.2
13.0,top,3756,12.5,0.2
13.0,ksoftirqd/1,0,4.2,0.0
13.1,head,1020,65.0,0.1
13.1,awk,3108,25.0,0.2
13.1,top,3728,20.0,0.2
13.2,awk,3112,90.0,0.2
13.2,top,3692,25.0,0.2
13.2,ksoftirqd/1,0,10.0,0.0
13.3,top,3804,20.0,0.2
13.3,ksoftirqd/1,0,5.0,0.0
13.3,kworker/0:0-events,0,5.0,0.0
13.4,top,3764,47.1,0.2
13.4,ksoftirqd/1,0,5.9,0.0
13.4,systemd,12348,0.0,0.6
13.5,snapd,28616,10.0,1.4
13.5,top,3768,10.0,0.2
13.5,systemd,12348,0.0,0.6
13.6,top,3772,34.3,0.2
13.6,ksoftirqd/1,0,2.9,0.0
13.6,systemd,12348,0.0,0.6
13.7,top,3632,48.6,0.2
13.7,rcu_sched,0,2.9,0.0
13.7,ksoftirqd/1,0,2.9,0.0
13.8,top,3700,20.0,0.2
13.8,awk,3120,20.0,0.2
13.8,ksoftirqd/1,0,5.0,0.0
13.9,top,3728,42.5,0.2
13.9,ksoftirqd/1,0,2.5,0.0
13.9,systemd,12348,0.0,0.6
14.0,top,3776,19.0,0.2
14.0,kworker/u4:2-events_unbound,0,4.8,0.0
14.0,systemd,12348,0.0,0.6
14.1,top,3612,23.8,0.2
14.1,head,1008,23.8,0.1
14.1,ksoftirqd/1,0,4.8,0.0
14.2,head,1096,66.7,0.1
14.2,awk,3164,23.8,0.2
14.2,top,3768,19.0,0.2
14.3,awk,3184,70.8,0.2
14.3,top,3688,12.5,0.2
14.3,ksoftirqd/1,0,4.2,0.0
14.4,head,1016,45.0,0.1
14.4,awk,3068,25.0,0.2
14.4,top,3700,20.0,0.2
14.5,top,3724,20.0,0.2
14.5,systemd,12348,0.0,0.6
14.5,kthreadd,0,0.0,0.0
14.6,awk,2944,38.5,0.1
14.6,top,3812,15.4,0.2
14.6,ksoftirqd/1,0,7.7,0.0
14.7,awk,3200,85.0,0.2
14.7,ksoftirqd/1,0,10.0,0.0
14.7,top,3696,10.0,0.2
14.8,awk,3060,85.7,0.2
14.8,top,3748,19.0,0.2
14.8,ksoftirqd/1,0,9.5,0.0
14.9,top,3812,15.0,0.2
14.9,ksoftirqd/1,0,5.0,0.0
14.9,systemd,12348,0.0,0.6
15.0,awk,3148,85.7,0.2
15.0,top,3636,23.8,0.2
15.0,head,1056,14.3,0.1
15.1,awk,3152,63.6,0.2
15.1,top,3800,18.2,0.2
15.1,ksoftirqd/0,0,4.5,0.0
15.2,top,3764,20.0,0.2
15.2,systemd,12348,0.0,0.6
15.2,kthreadd,0,0.0,0.0
15.3,top,3876,15.0,0.2
15.3,systemd,12348,0.0,0.6
15.3,kthreadd,0,0.0,0.0
15.4,top,3768,35.7,0.2
15.4,ksoftirqd/1,0,4.8,0.0
15.4,systemd,12348,0.0,0.6
15.5,top,3760,20.0,0.2
15.5,ksoftirqd/1,0,5.0,0.0
15.5,systemd,12348,0.0,0.6
15.6,awk,3084,65.0,0.2
15.6,top,3796,10.0,0.2
15.6,head,1036,10.0,0.1
15.7,top,3748,40.6,0.2
15.7,rcu_sched,0,3.1,0.0
15.7,ksoftirqd/1,0,3.1,0.0
15.8,top,3800,13.0,0.2
15.8,awk,3120,13.0,0.2
15.8,head,992,13.0,0.0
15.9,awk,3096,78.3,0.2
15.9,top,3800,17.4,0.2
15.9,head,1040,8.7,0.1
16.0,head,1116,25.0,0.1
16.0,top,3572,16.7,0.2
16.0,awk,3120,16.7,0.2
16.1,top,3760,20.0,0.2
16.1,ksoftirqd/1,0,5.0,0.0
16.1,systemd,12348,0.0,0.6
16.2,awk,3160,50.0,0.2
16.2,top,3740,20.0,0.2
16.2,systemd,12348,0.0,0.6
16.3,awk,3164,47.6,0.2
16.3,ksoftirqd/1,0,9.5,0.0
16.3,top,3736,9.5,0.2
16.4,top,3780,20.0,0.2
16.4,ksoftirqd/1,0,5.0,0.0
16.4,systemd,12348,0.0,0.6
16.5,top,3620,23.5,0.2
16.5,ksoftirqd/1,0,2.9,0.0
16.5,multipathd,27240,2.9,1.4
16.6,top,3804,9.4,0.2
16.6,ksoftirqd/1,0,3.1,0.0
16.6,systemd,12348,0.0,0.6
16.7,top,3796,35.7,0.2
16.7,ksoftirqd/1,0,4.8,0.0
16.7,systemd,12348,0.0,0.6
16.8,top,3760,17.4,0.2
16.8,ksoftirqd/1,0,4.3,0.0
16.8,systemd,12348,0.0,0.6
16.9,top,3700,11.5,0.2
16.9,ksoftirqd/1,0,3.8,0.0
16.9,systemd,12348,0.0,0.6
17.0,top,3760,20.0,0.2
17.0,ksoftirqd/1,0,5.0,0.0
17.0,systemd,12348,0.0,0.6
17.1,top,3740,15.0,0.2
17.1,ksoftirqd/1,0,5.0,0.0
17.1,rcu_sched,0,2.5,0.0
17.2,top,3708,13.8,0.2
17.2,ksoftirqd/1,0,3.4,0.0
17.2,systemd,12348,0.0,0.6
17.3,awk,3196,72.0,0.2
17.3,top,3724,12.0,0.2
17.3,ksoftirqd/1,0,4.0,0.0
17.4,awk,3124,30.0,0.2
17.4,top,3764,20.0,0.2
17.4,systemd,12348,0.0,0.6
17.5,awk,3028,54.5,0.2
17.5,top,3868,13.6,0.2
17.5,ksoftirqd/1,0,9.1,0.0
17.6,top,3760,20.0,0.2
17.6,ksoftirqd/1,0,5.0,0.0
17.6,systemd,12348,0.0,0.6
17.7,top,3616,18.2,0.2
17.7,systemd,12348,0.0,0.6
17.7,kthreadd,0,0.0,0.0
17.8,head,1004,54.2,0.0
17.8,awk,3092,16.7,0.2
17.8,top,3764,12.5,0.2
17.9,awk,3124,85.0,0.2
17.9,head,1024,20.0,0.1
17.9,top,3740,15.0,0.2
18.0,head,1008,54.5,0.1
18.0,top,3804,22.7,0.2
18.0,awk,3112,22.7,0.2
18.1,awk,3168,61.9,0.2
18.1,top,3736,23.8,0.2
18.1,ksoftirqd/1,0,9.5,0.0
18.2,top,3768,31.1,0.2
18.2,ksoftirqd/1,0,4.4,0.0
18.2,rcu_sched,0,2.2,0.0
18.3,top,3580,48.7,0.2
18.3,rcu_sched,0,2.6,0.0
18.3,ksoftirqd/1,0,2.6,0.0
18.4,top,3792,20.0,0.2
18.4,systemd,12348,0.0,0.6
18.4,kthreadd,0,0.0,0.0
18.5,top,3764,19.0,0.2
18.5,ksoftirqd/1,0,4.8,0.0
18.5,systemd,12348,0.0,0.6
18.6,top,3708,22.7,0.2
18.6,systemd,12348,0.0,0.6
18.6,kthreadd,0,0.0,0.0
18.7,top,3620,15.4,0.2
18.7,ksoftirqd/1,0,3.8,0.0
18.7,systemd,12348,0.0,0.6
18.8,top,3872,25.0,0.2
18.8,awk,3128,15.0,0.2
18.8,systemd,12348,0.0,0.6
18.9,top,3768,8.8,0.2
18.9,rcu_sched,0,2.9,0.0
18.9,ksoftirqd/1,0,2.9,0.0
19.0,top,3624,20.0,0.2
19.0,ksoftirqd/1,0,5.0,0.0
19.0,systemd,12348,0.0,0.6
19.1,top,3704,15.2,0.2
19.1,ksoftirqd/1,0,3.0,0.0
19.1,systemd,12348,0.0,0.6
19.2,top,3696,36.1,0.2
19.2,ksoftirqd/1,0,2.8,0.0
19.2,systemd,12348,0.0,0.6
19.3,top,3760,13.6,0.2
19.3,systemd,12348,0.0,0.6
19.3,kthreadd,0,0.0,0.0
19.4,top,3628,19.0,0.2
19.4,rcu_sched,0,4.8,0.0
19.4,systemd,12348,0.0,0.6
19.5,top,3788,15.0,0.2
19.5,systemd,12348,0.0,0.6
19.5,kthreadd,0,0.0,0.0
19.6,top,3740,15.0,0.2
19.6,systemd,12348,0.0,0.6
19.6,kthreadd,0,0.0,0.0
19.7,top,3796,15.0,0.2
19.7,systemd,12348,0.0,0.6
19.7,kthreadd,0,0.0,0.0
19.8,top,3768,10.0,0.2
19.8,ksoftirqd/1,0,3.3,0.0
19.8,systemd,12348,0.0,0.6
19.9,top,3796,35.1,0.2
19.9,ksoftirqd/1,0,2.7,0.0
