Time(s),COMMAND,RES,%CPU,%MEM
10.8,Suricata-Main,45788,46.2,2.3
10.8,top,3612,11.5,0.2
10.9,ksoftirqd/0,0,70.4,0.0
10.9,Suricata-Main,45788,48.1,2.3
10.9,top,3760,11.1,0.2
11.0,ksoftirqd/0,0,80.0,0.0
11.0,Suricata-Main,45788,48.0,2.3
11.0,top,3772,12.0,0.2
11.1,ksoftirqd/0,0,86.4,0.0
11.1,Suricata-Main,45788,59.1,2.3
11.1,top,3632,9.1,0.2
11.2,ksoftirqd/0,0,84.2,0.0
11.2,Suricata-Main,45788,63.2,2.3
11.2,top,3772,15.8,0.2
11.3,ksoftirqd/0,0,90.0,0.0
11.3,Suricata-Main,45788,55.0,2.3
11.3,top,3676,10.0,0.2
11.4,ksoftirqd/0,0,84.0,0.0
11.4,Suricata-Main,45788,52.0,2.3
11.4,top,3736,12.0,0.2
11.5,ksoftirqd/0,0,87.5,0.0
11.5,Suricata-Main,45788,62.5,2.3
11.5,top,3748,12.5,0.2
11.6,ksoftirqd/0,0,83.3,0.0
11.6,Suricata-Main,45788,50.0,2.3
11.6,top,3788,12.5,0.2
11.7,ksoftirqd/0,0,80.0,0.0
11.7,Suricata-Main,45788,70.0,2.3
11.7,top,3684,15.0,0.2
11.8,ksoftirqd/0,0,84.2,0.0
11.8,Suricata-Main,45788,57.9,2.3
11.8,top,3612,15.8,0.2
11.9,ksoftirqd/0,0,77.3,0.0
11.9,Suricata-Main,45788,59.1,2.3
11.9,top,3596,13.6,0.2
12.0,ksoftirqd/0,0,79.2,0.0
12.0,Suricata-Main,45788,45.8,2.3
12.0,top,3812,8.3,0.2
12.1,ksoftirqd/0,0,87.5,0.0
12.1,Suricata-Main,45788,58.3,2.3
12.1,top,3676,12.5,0.2
12.2,ksoftirqd/0,0,91.7,0.0
12.2,Suricata-Main,45788,54.2,2.3
12.2,top,3760,12.5,0.2
12.3,ksoftirqd/0,0,91.3,0.0
12.3,Suricata-Main,45788,60.9,2.3
12.3,top,3700,17.4,0.2
12.4,ksoftirqd/0,0,87.5,0.0
12.4,Suricata-Main,45788,50.0,2.3
12.4,top,3752,16.7,0.2
12.5,ksoftirqd/0,0,84.0,0.0
12.5,Suricata-Main,45788,52.0,2.3
12.5,top,3868,12.0,0.2
12.6,ksoftirqd/0,0,79.2,0.0
12.6,Suricata-Main,45788,54.2,2.3
12.6,top,3796,12.5,0.2
12.7,ksoftirqd/0,0,82.8,0.0
12.7,Suricata-Main,45788,48.3,2.3
12.7,top,3696,13.8,0.2
12.8,ksoftirqd/0,0,79.2,0.0
12.8,Suricata-Main,45788,58.3,2.3
12.8,top,3728,16.7,0.2
12.9,ksoftirqd/0,0,79.2,0.0
12.9,Suricata-Main,45788,50.0,2.3
12.9,top,3744,12.5,0.2
13.0,ksoftirqd/0,0,84.6,0.0
13.0,Suricata-Main,45788,53.8,2.3
13.0,top,3796,7.7,0.2
13.1,ksoftirqd/0,0,82.6,0.0
13.1,Suricata-Main,45788,56.5,2.3
13.1,top,3744,13.0,0.2
13.2,ksoftirqd/0,0,84.6,0.0
13.2,Suricata-Main,45788,50.0,2.3
13.2,top,3688,19.2,0.2
13.3,ksoftirqd/0,0,82.6,0.0
13.3,Suricata-Main,45788,52.2,2.3
13.3,top,3788,17.4,0.2
13.4,ksoftirqd/0,0,84.0,0.0
13.4,Suricata-Main,45788,52.0,2.3
13.4,top,3708,16.0,0.2
13.5,ksoftirqd/0,0,79.2,0.0
13.5,Suricata-Main,45788,54.2,2.3
13.5,top,3708,12.5,0.2
13.6,ksoftirqd/0,0,83.3,0.0
13.6,Suricata-Main,45788,66.7,2.3
13.6,top,3744,16.7,0.2
13.7,ksoftirqd/0,0,91.3,0.0
13.7,Suricata-Main,45788,56.5,2.3
13.7,top,3696,13.0,0.2
13.8,ksoftirqd/0,0,85.2,0.0
13.8,Suricata-Main,45788,48.1,2.3
13.8,top,3736,14.8,0.2
13.9,ksoftirqd/0,0,72.7,0.0
13.9,Suricata-Main,45788,59.1,2.3
13.9,top,3780,22.7,0.2
14.0,ksoftirqd/0,0,95.5,0.0
14.0,Suricata-Main,45788,54.5,2.3
14.0,top,3696,13.6,0.2
14.1,ksoftirqd/0,0,83.3,0.0
14.1,Suricata-Main,45788,45.8,2.3
14.1,top,3768,16.7,0.2
14.2,ksoftirqd/0,0,83.3,0.0
14.2,Suricata-Main,45788,54.2,2.3
14.2,top,3760,16.7,0.2
14.3,ksoftirqd/0,0,100.0,0.0
14.3,Suricata-Main,45788,81.0,2.3
14.3,top,3752,71.4,0.2
14.4,ksoftirqd/0,0,95.0,0.0
14.4,Suricata-Main,45788,60.0,2.3
14.4,top,3752,20.0,0.2
14.5,ksoftirqd/0,0,84.2,0.0
14.5,Suricata-Main,45788,63.2,2.3
14.5,top,3760,15.8,0.2
14.6,ksoftirqd/0,0,84.0,0.0
14.6,Suricata-Main,45788,48.0,2.3
14.6,top,3732,12.0,0.2
14.7,ksoftirqd/0,0,85.7,0.0
14.7,Suricata-Main,45788,57.1,2.3
14.7,top,3772,14.3,0.2
14.8,ksoftirqd/0,0,95.5,0.0
14.8,Suricata-Main,45788,63.6,2.3
14.8,top,3788,13.6,0.2
14.9,ksoftirqd/0,0,80.8,0.0
14.9,Suricata-Main,45788,46.2,2.3
14.9,top,3776,11.5,0.2
15.0,ksoftirqd/0,0,89.5,0.0
15.0,Suricata-Main,45788,57.9,2.3
15.0,top,3708,15.8,0.2
15.1,ksoftirqd/0,0,82.6,0.0
15.1,Suricata-Main,45788,56.5,2.3
15.1,top,3796,13.0,0.2
15.2,ksoftirqd/0,0,88.0,0.0
15.2,Suricata-Main,45788,52.0,2.3
15.2,top,3752,12.0,0.2
15.3,ksoftirqd/0,0,84.6,0.0
