Time(s),COMMAND,RES,%CPU,%MEM
10.4,top,3812,21.1,0.2
10.4,awk,3108,21.1,0.2
10.4,rcu_sched,0,5.3,0.0
10.5,top,3752,26.1,0.2
10.5,ksoftirqd/0,0,4.3,0.0
10.5,systemd,12348,0.0,0.6
10.6,top,3736,26.1,0.2
10.6,systemd,12348,0.0,0.6
10.6,kthreadd,0,0.0,0.0
10.7,top,3708,26.1,0.2
10.7,ksoftirqd/0,0,4.3,0.0
10.7,systemd,12348,0.0,0.6
10.8,top,3708,18.2,0.2
10.8,ksoftirqd/0,0,4.5,0.0
10.8,ksoftirqd/1,0,4.5,0.0
10.9,top,3804,21.7,0.2
10.9,systemd,12348,0.0,0.6
10.9,kthreadd,0,0.0,0.0
11.0,top,3772,17.4,0.2
11.0,systemd,12348,0.0,0.6
11.0,kthreadd,0,0.0,0.0
11.1,top,3744,21.7,0.2
11.1,systemd,12348,0.0,0.6
11.1,kthreadd,0,0.0,0.0
11.2,top,3620,28.6,0.2
11.2,migration/0,0,4.8,0.0
11.2,awk,3112,4.8,0.2
11.3,top,3756,21.7,0.2
11.3,rcu_sched,0,4.3,0.0
11.3,systemd,12348,0.0,0.6
11.4,top,3764,31.8,0.2
11.4,systemd,12348,0.0,0.6
11.4,kthreadd,0,0.0,0.0
11.5,head,1016,15.0,0.1
11.5,kworker/u4:1+flush-253:0,0,10.0,0.0
11.5,top,3756,10.0,0.2
11.6,top,3644,22.7,0.2
11.6,systemd,12348,0.0,0.6
11.6,kthreadd,0,0.0,0.0
11.7,top,3768,19.0,0.2
11.7,systemd,12348,0.0,0.6
11.7,kthreadd,0,0.0,0.0
11.8,top,3764,11.1,0.2
11.8,awk,2936,5.6,0.1
11.8,head,1032,5.6,0.1
11.9,top,3612,21.1,0.2
11.9,awk,3124,21.1,0.2
11.9,ksoftirqd/0,0,5.3,0.0
12.0,top,3796,15.8,0.2
12.0,awk,2976,15.8,0.1
12.0,rcu_sched,0,5.3,0.0
12.1,top,3784,22.7,0.2
12.1,systemd,12348,0.0,0.6
12.1,kthreadd,0,0.0,0.0
12.2,top,3760,25.0,0.2
12.2,systemd,12348,0.0,0.6
12.2,kthreadd,0,0.0,0.0
12.3,top,3740,25.0,0.2
12.3,ksoftirqd/0,0,4.2,0.0
12.3,systemd,12348,0.0,0.6
12.4,top,3760,25.0,0.2
12.4,ksoftirqd/0,0,4.2,0.0
12.4,systemd,12348,0.0,0.6
12.5,top,3812,33.3,0.2
12.5,systemd,12348,0.0,0.6
12.5,kthreadd,0,0.0,0.0
12.6,awk,3100,26.3,0.2
12.6,top,3616,15.8,0.2
